;;;N_101;N_102;N_103;N_104;N_105;N_106;N_107;N_108;N_109;N_110;N_111;N_112;N_113;N_114;N_115;N_116;N_117;N_118;N_119;N_120;N_121;N_122;N_123;N_124
2030;sc01;09-05 09:00:00+02:00;74.24735162;82.30637811;106.8292004;45.6920642;41.17615173;99.22347187;68.23047775;100.037012;75.46627725;108.7091569;0;0;161.3803508;144.4895834;158.5274902;48.8434696;0;184.7538023;118.4158262;92.69109171;0;0;0;0
2030;sc01;09-05 10:00:00+02:00;77.9903222;83.19020496;108.4928366;47.9415011;44.02384827;98.63971744;73.42083413;106.2091891;74.04860593;108.7091569;0;0;160.5621053;142.46875;155.1492073;50.0648056;0;176.6996198;123.2685522;99.42793382;0;0;0;0
2030;sc01;09-05 11:00:00+02:00;81.88866126;84.40546694;109.2162472;49.61775295;45.67859081;91.83048086;77.96239588;112.582559;75.5322155;113.428802;0;0;148.511579;144.9947916;154.3016336;50.1345962;0;168.9971484;124.4326021;99.74930253;0;0;0;0
2030;sc01;09-05 12:00:00+02:00;84.97720044;86.28359908;106.8750652;47.888769;45.2168022;92.97582173;79.9087795;111.1230607;75.69706113;110.4003631;0;0;151.9705263;138.1744791;155.5523188;49.3918245;0;165.6558936;123.1526018;97.2854752;0;0;0;0
2030;sc01;09-05 13:00:00+02:00;81.93574267;86.72551255;105.4032268;44.84183202;43.29268296;97.54240702;80.23317675;110.4205918;75.10361723;107.0179508;0;0;144.4203508;134.3854166;155.3133397;48.7387836;0;162.8773766;119.1864551;92.9767529;0;0;0;0
2030;sc01;09-05 14:00:00+02:00;79.87828586;86.50455577;102.476228;42.4967092;41.02222224;101.1853301;78.93558763;117.9601962;75.8948757;104.3434852;0;0;137.8;129.5859375;155.5014967;47.7716849;0;166.9220532;118.1098593;89.76604058;0;0;0;0
2030;sc01;09-05 15:00:00+02:00;78.79541393;84.84738041;99.75353544;41.82481154;39.32899727;102.9181201;76.989204;120.0914729;75.82893745;102.5342881;0;0;138.2091229;127.3125;155.7408228;47.9312064;0;178.6340305;115.8049741;86.59698714;0;0;0;0
2030;sc01;09-05 16:00:00+02:00;77.42534548;81.86446474;98.31505302;40.53421403;39.17506778;99.99565335;76.989204;120.2517448;78.20271288;101.4330375;0;0;140.7382455;128.3229166;156.7343943;50.333998;0;194.9885932;112.7459192;85.51683098;0;0;0;0
2030;sc01;09-05 17:00:00+02:00;74.65695977;80.31776763;100.7020998;40.24156837;39.05962057;95.16674814;76.3404095;115.8493798;81.36774678;103.360226;0;0;144.7550877;129.3333334;155.9862702;49.2472582;0;192.245247;111.6066806;86.59698714;0;0;0;0
2030;sc01;09-05 18:00:00+02:00;71.38951135;80.64920276;101.9696321;44.06377182;44.33170732;96.9290953;83.15275213;110.2398597;84.2030896;122.4354579;0;0;137.0561402;127.5651041;157.4080181;48.2402792;0;192.2100762;123.7300206;84.3801376;0;0;0;0
2030;sc01;09-05 19:00:00+02:00;73.13152273;77.22437361;99.45541512;40.0496143;49.06504068;96.0941048;84.45034125;111.1980816;76.25753573;116.5752319;0;0;142.6722807;124.7864584;160.1141789;48.2303091;0;197.4505704;129.9866816;81.63064909;0;0;0;0
2030;sc01;09-05 20:00:00+02:00;76.96865603;74.24145784;96.780672;34.35245331;42.29214095;84.40793257;76.989204;121.1110756;68.1471364;90.5385236;0;0;132.0350877;120.4921875;158.5028876;44.1425723;0;183.9800381;107.9391312;71.07606477;0;0;0;0
2030;sc01;09-05 21:00:00+02:00;64.63333192;70.37471522;95.85920934;31.5046877;36.25040653;70.92246674;68.23047775;111.2935629;59.21250948;70.24405011;0;0;118.9803508;112.9140625;151.6608486;39.5762712;0;153.1701522;85.38233197;55.90626739;0;0;0;0
2030;sc01;09-05 22:00:00+02:00;52.61816117;65.5136674;96.66809514;26.4170306;27.13008129;60.79913062;58.49855963;94.16150842;51.06914085;54.51189998;0;0;103.2477193;108.6197916;142.2199527;34.7557328;0;127.4952471;70.123906;42.58731635;0;0;0;0
2030;sc01;09-05 23:00:00+02:00;46.95897812;61.64692488;88.97325714;23.04729874;19.27967477;50.85313768;44.54947713;77.19654609;44.47532023;44.28600248;0;0;81.78736844;106.09375;135.7366713;32.7218345;0;99.8155895;58.84906829;33.93713971;0;0;0;0
2030;sc01;09-06 00:00:00+02:00;40.35345923;58.77448745;83.51744832;19.84146712;14.66178862;44.73480028;33.19557263;63.00394845;40.84871893;39.33037524;0;0;70.55508771;102.3046875;132.1398536;32.5872383;0;81.31558935;53.01358793;30.66691469;0;0;0;0
2030;sc01;09-06 01:00:00+02:00;35.86189464;56.78587696;81.04492656;18.66366735;12.54525746;40.79261071;26.05883275;52.87271162;39.2991711;36.65590968;0;0;62.4470176;99.0208334;130.2141585;31.4057827;0;72.41730054;49.68025591;26.77775706;0;0;0;0
2030;sc01;09-06 02:00:00+02:00;34.02101228;55.3496583;77.36950008;17.84509771;12.00650406;39.40711765;22.1660655;47.20181075;39.1672946;37.75716009;0;0;59.17403519;99.5260416;130.8404253;31.0867398;0;68.02091267;50.20436693;26.88190438;0;0;0;0
2030;sc01;09-06 03:00:00+02:00;33.05584372;55.68109343;76.52725812;18.46391405;12.46829268;39.9760935;21.51727088;43.0040482;39.69480025;43.7747076;0;0;58.16982458;101.7994791;131.4686555;30.9172483;0;68.30228135;53.00818345;30.64608512;0;0;0;0
2030;sc01;09-06 04:00:00+02:00;33.94568207;57.8906606;80.44243182;20.99773162;15.93170732;45.35919586;24.43684638;41.53772987;43.22249435;53.92194425;0;0;71.63368409;107.8619791;136.8109811;34.5264207;0;81.70247141;58.51251708;41.12330291;0;0;0;0
2030;sc01;09-06 05:00:00+02:00;42.12842756;64.85079724;89.78214294;25.24446915;24.3593496;60.01955985;34.49316175;43.55306508;50.0800678;76.7728923;0;0;100.3466668;117.9661459;150.5414921;41.5204387;0;120.8127377;83.68716959;63.33940864;0;0;0;0
2030;sc01;09-06 06:00:00+02:00;52.27446704;74.13097949;98.1420183;32.98397997;33.40271006;75.65900565;51.36181975;49.87528409;60.3993971;94.39290042;0;0;125.5263159;125.5442709;164.2655348;50.0947159;0;165.0579848;107.1181425;79.86312064;0;0;0;0
2030;sc01;09-06 07:00:00+02:00;58.06076987;80.09681094;102.8285519;39.50308633;40.02168023;93.79603365;60.44494325;60.86244175;65.60851553;103.7535297;0;0;140.8498246;130.8489584;168.445998;53.2103689;0;189.2908746;115.478372;88.87037376;0;0;0;0
2030;sc01;09-06 08:00:00+02:00;66.12110384;82.63781324;105.9119075;43.82595358;42.90785905;101.1409944;67.58168325;88.24167429;67.7844762;105.4054055;0;0;155.2063159;132.6171875;168.3656068;53.000997;0;193.8631178;118.1248445;90.44151014;0;0;0;0
2030;sc01;09-06 09:00:00+02:00;69.94411268;82.5273349;106.670759;45.8958918;43.10027097;104.0486824;70.82565588;101.244167;69.2021477;104.4614764;0;0;154.1277193;131.859375;166.3464683;51.7248255;0;181.3773764;116.3664253;92.73275059;0;0;0;0
2030;sc01;09-06 10:00:00+02:00;73.55525522;83.3006834;107.26283;47.58366789;45.33224934;104.1188807;75.0428205;105.3430384;70.15825163;106.2313432;0;0;155.9129824;133.8802084;162.8821345;50.4087737;0;172.0922052;119.3982122;93.60758784;0;0;0;0
2030;sc01;09-06 11:00:00+02:00;76.92157462;84.18451025;108.1696991;48.37558044;46.94850945;94.80836733;77.96239588;110.1375582;69.4329314;110.3217022;0;0;144.197193;132.3645834;160.8887535;48.4546361;0;154.8935361;119.7827896;92.10489126;0;0;0;0
2030;sc01;09-06 12:00:00+02:00;79.02611273;85.17881545;106.0307386;46.57803319;45.52466125;93.94012497;79.58438225;107.8767;67.61963075;108.6304963;0;0;146.1312279;129.8385416;159.3767966;48.5443669;0;151.9743345;118.3038062;87.37362842;0;0;0;0
2030;sc01;09-06 13:00:00+02:00;75.63625268;84.62642373;103.4894198;42.83743065;42.36910566;94.87856563;78.93558763;107.0685198;67.25697055;106.3100041;0;0;136.9073684;127.8177084;161.2461254;46.4805583;0;159.289924;114.0563811;82.24363034;0;0;0;0
2030;sc01;09-06 14:00:00+02:00;72.65600068;84.18451025;100.6333029;40.29267077;40.09864501;94.9118175;75.36721775;113.8886054;66.36680488;104.107503;0;0;130.9564913;125.2916666;157.3957746;44.7308076;0;170.7557034;114.2575751;79.28584717;0;0;0;0
2030;sc01;09-06 15:00:00+02:00;71.54958809;82.85876993;97.75216872;39.7961976;38.36693768;95.86134202;73.74523138;115.5322459;68.47682748;103.9895119;0;0;129.7663159;128.3229166;157.5182098;43.6141575;0;190.3108367;112.1439346;76.21201408;0;0;0;0
2030;sc01;09-06 16:00:00+02:00;70.4525917;79.9863326;96.90784218;39.23244155;38.2899729;91.39820704;70.17686138;114.4955929;72.0045214;101.8656717;0;0;137.4280701;131.1015625;158.2044235;0.109671;0;208.9866921;109.6277835;76.86665421;0;0;0;0
2030;sc01;09-06 17:00:00+02:00;67.36876067;78.77107062;98.2108152;39.35850965;39.40596205;85.89318122;73.09643688;107.4947753;74.31235875;103.163574;0;0;142.8582455;132.8697916;157.5676456;44.8255234;0;202.9372623;108.4395363;76.79821466;0;0;0;0
2030;sc01;09-06 18:00:00+02:00;64.95348528;78.32915715;98.72366544;43.30433661;45.71707317;88.20233638;80.557574;102.1751086;78.6972494;121.924163;0;0;136.7957894;135.3958334;157.1541388;44.0578265;0;192.7024716;120.6895129;75.53952013;0;0;0;0
2030;sc01;09-06 19:00:00+02:00;66.82732459;73.46810933;98.1899676;38.93735138;47.25636858;87.28236886;80.88197125;103.1060504;71.60889225;113.5861235;0;0;128.8736841;130.0911459;157.0981189;42.2482552;0;192.3507604;125.6495915;72.52817562;0;0;0;0
2030;sc01;09-06 20:00:00+02:00;69.96294518;69.60136671;95.54649588;32.5663139;40.48346884;76.10605818;71.4744505;112.3984166;63.66333838;89.75191602;0;0;118.0133332;125.2916666;154.2375283;39.3170489;0;171.1074143;104.3430681;60.64050586;0;0;0;0
2030;sc01;09-06 21:00:00+02:00;58.56454073;66.83940772;95.4297495;29.96195398;35.28834687;62.94941587;61.74253238;102.8025565;56.34419753;68.23820094;0;0;108.008421;119.734375;149.1576296;36.665005;0;141.3526615;84.87234619;49.11288819;0;0;0;0
2030;sc01;09-06 22:00:00+02:00;48.9128558;63.08314354;96.08019372;25.5564382;27.89972903;53.81255099;53.63260063;86.20928885;48.89318018;55.10185551;0;0;94.13543855;111.9036459;142.0885084;34.3768694;0;120.9885933;68.09047272;38.2161056;0;0;0;0
2030;sc01;09-06 23:00:00+02:00;43.79981688;59.43735761;88.40411856;22.48843172;20.16476964;44.82347187;42.92749075;70.64244407;41.67294653;44.40399347;0;0;73.41894748;105.0833334;135.9176675;31.6600199;0;93.37927758;56.26597548;27.94123123;0;0;0;0
2030;sc01;09-07 00:00:00+02:00;37.740442;56.78587696;82.46464596;20.19196671;15.39295393;39.02287426;32.54677813;58.4720018;38.04634523;38.70108918;0;0;59.24842096;101.546875;132.17335;30.3838485;0;74.94961969;48.87449803;23.23674906;0;0;0;0
2030;sc01;09-07 01:00:00+02:00;32.37316362;54.57630979;79.10193312;18.18803087;12.66070459;34.82575392;25.41003813;49.20691588;36.1341372;34.72872117;0;0;49.13192989;96.7473959;130.8765782;29.002991;0;65.62927769;44.69254082;20.15101363;0;0;0;0
2030;sc01;09-07 02:00:00+02:00;29.19987792;53.02961278;74.56341708;16.8882373;10.92899727;32.77522412;21.84166813;42.5198222;35.9033535;35.86930211;0;0;47.97894748;98.7682291;129.5077316;29.556331;0;59.61501897;43.40038037;19.30593267;0;0;0;0
2030;sc01;09-07 03:00:00+02:00;27.82980947;52.91913444;72.3911004;16.71467541;10.9674797;31.91437105;22.1660655;39.11318944;37.02430288;38.30778549;0;0;44.07368409;98.2630209;129.6209263;30.0099701;0;57.39923964;43.59653821;19.11251622;0;0;0;0
2030;sc01;09-07 04:00:00+02:00;26.64806666;52.58769931;72.99359514;17.65768346;13.43035233;33.01168161;22.49046275;37.09444415;40.4530896;40.43162565;0;0;46.67719302;99.0208334;131.2471176;30.3639083;0;57.53992381;43.02047042;19.92188954;0;0;0;0
2030;sc01;09-07 05:00:00+02:00;27.34016306;56.01252846;75.8809836;18.74561747;17.58644987;37.80733496;27.680819;36.04074096;46.32159;49.24162971;0;0;54.52491229;100.2838541;133.9438068;30.8723829;0;70.34220538;47.89739379;24.97154547;0;0;0;0
2030;sc01;09-07 06:00:00+02:00;30.32512312;61.53644644;77.49875502;24.91468985;23.08943089;43.79635975;41.30550438;36.112352;57.33327058;65.64239604;0;0;63.67438603;102.0520834;137.1116397;34.2323031;0;86.38022797;63.31181244;34.75543987;0;0;0;0
2030;sc01;09-07 07:00:00+02:00;33.63965294;65.84510253;82.88993646;30.78483065;29.40054201;54.03422977;54.28139513;35.16777005;64.45459685;77.12686566;0;0;86.10175447;108.6197916;143.4626682;38.6839482;0;106.0760458;79.48703382;44.35484467;0;0;0;0
2030;sc01;09-07 08:00:00+02:00;43.10301233;68.71753986;88.38744048;34.7538225;33.94146338;60.05281171;60.76934063;46.95969767;68.18010553;80.82392097;0;0;102.3178947;114.1770834;152.4512476;41.5702891;0;119.0541826;89.01536651;51.69574106;0;0;0;0
2030;sc01;09-07 09:00:00+02:00;50.4806661;69.8223235;91.06635312;37.26645417;35.75013549;61.40135834;60.76934063;56.28957446;69.6637151;84.00968141;0;0;109.6449123;119.734375;156.8027731;42.4227318;0;118.3155893;92.17575538;56.34666176;0;0;0;0
2030;sc01;09-07 10:00:00+02:00;54.03531103;71.25854216;93.11983884;40.1471628;37.21246611;58.1020375;64.3377105;62.46175174;71.41107768;84.16700292;0;0;113.2526316;125.796875;152.7189877;41.6849452;0;113.2157796;94.41333023;59.49191002;0;0;0;0
2030;sc01;09-07 11:00:00+02:00;56.31405034;72.80523917;96.82862148;41.09913417;37.02005419;52.86302633;64.98650513;67.32447259;70.7187264;84.32432424;0;0;106.111579;126.8072916;151.0918723;40.3389831;0;106.6387831;92.14001204;58.4653152;0;0;0;0
2030;sc01;09-07 12:00:00+02:00;57.83477922;73.68906602;93.71399454;39.40344245;34.48021678;47.43928282;65.63529963;70.36964059;69.13620945;80.78459064;0;0;104.6982455;121.25;149.9851058;39.6460618;0;100.9762357;89.52215872;52.28491725;0;0;0;0
2030;sc01;09-07 13:00:00+02:00;56.16809795;75.23576313;89.95726242;36.68104653;31.0168022;47.73485461;65.63529963;68.90673234;67.65259988;77.75615172;0;0;91.7178947;111.6510416;146.69657;37.891326;0;96.72053232;82.94749373;46.19676403;0;0;0;0
2030;sc01;09-07 14:00:00+02:00;51.12097304;76.67198179;87.10739964;34.14024454;29.09268296;48.45900565;64.98650513;67.84620915;68.24604378;79.72267037;0;0;85.91578939;109.6302084;145.8194272;37.0189432;0;90.60076055;80.26650616;43.60200858;0;0;0;0
2030;sc01;09-07 15:00:00+02:00;48.51737212;77.00341683;84.88921842;33.27639282;28.6693767;49.73365939;64.66210775;67.04825902;69.16917858;80.50927794;0;0;91.45754386;108.1145834;145.3652625;37.9910269;0;95.10266147;78.15200588;43.32527437;0;0;0;0
2030;sc01;09-07 16:00:00+02:00;47.62282572;76.34054667;84.5598267;33.10387854;29.13116531;52.64134742;64.3377105;65.60922101;71.9056142;79.21137549;0;0;95.8091229;109.6302084;146.3043161;39.227318;0;118.1045629;76.73738499;47.2917984;0;0;0;0
2030;sc01;09-07 17:00:00+02:00;46.62940846;76.56150345;86.73214356;33.0191347;30.7474255;54.2522141;64.66210775;65.49668967;73.8837603;83.85235989;0;0;103.0617545;114.6822916;148.4122776;39.9700897;0;134.2480989;78.23295016;49.47294029;0;0;0;0
2030;sc01;09-07 18:00:00+02:00;46.3940015;76.67198179;88.81481574;36.58617535;36.2119241;60.27818534;71.79884775;68.32020507;77.84005268;101.3543768;0;0;99.34245615;117.7135416;150.0970299;39.6410768;0;142.7243345;86.2621556;49.84489498;0;0;0;0
2030;sc01;09-07 19:00:00+02:00;49.95335459;73.1366743;89.25052986;33.69184717;38.75176152;62.21048626;72.44764225;74.33893038;71.04841748;95.49415083;0;0;100.1235087;117.7135416;151.4568671;40.7577268;0;149.1958175;89.29099475;48.79747072;0;0;0;0
2030;sc01;09-07 20:00:00+02:00;56.14926545;70.37471522;88.1393544;28.9599279;33.59512197;53.35810917;64.98650513;86.46504209;64.05896753;74.92436465;0;0;90.93684218;115.6927084;148.5188885;37.6470588;0;138.2224335;74.6437656;40.02529293;0;0;0;0
2030;sc01;09-07 21:00:00+02:00;48.2207594;67.72323467;89.26303842;24.50703473;29.70840106;45.23727254;55.9033815;77.23746656;57.10248688;55.14118604;0;0;79.66736844;112.6614584;144.1819164;35.3888335;0;119.8279468;59.249245;32.65166451;0;0;0;0
2030;sc01;09-07 22:00:00+02:00;40.17925804;64.40888386;91.2143709;21.8525037;22.20433602;37.09426792;48.76664163;65.99114591;47.47550868;41.1789027;0;0;66.42666676;106.8515625;139.6316068;32.0837488;0;98.54942959;46.44702956;23.48670259;0;0;0;0
2030;sc01;09-07 23:00:00+02:00;34.37412271;61.64692488;84.47852124;18.68764705;15.20054201;30.62124429;37.73713438;54.4686117;41.47513195;33.74546195;0;0;59.54596481;97.7578125;135.7207319;30.4386839;0;77.93916349;34.61872463;15.7113632;0;0;0;0
2030;sc01;09-08 00:00:00+02:00;27.89101534;58.6640091;79.00811892;16.33786793;10.73658535;25.34528667;28.00521625;43.93157973;38.4749435;29.30112959;0;0;45.97052626;91.4427084;133.1803205;29.1874377;0;61.83079864;28.43797211;10.85512371;0;0;0;0
2030;sc01;09-08 01:00:00+02:00;23.681939;56.1230068;75.71420298;14.62180511;7.965853662;21.37353982;21.84166813;35.55310487;37.22211763;24.18818064;0;0;35.96561397;90.4322916;131.6928503;28.4646062;0;53.77661589;24.45782283;7.876511104;0;0;0;0
2030;sc01;09-08 02:00:00+02:00;20.6734383;54.35535311;70.94636388;13.52711956;6.88834687;19.33778859;18.92209275;29.80036289;37.51883958;23.79487695;0;0;33.17614023;88.6640625;131.7536059;28.3748754;0;47.97338393;22.48445296;6.784452352;0;0;0;0
2030;sc01;09-08 03:00:00+02:00;18.83255594;53.69248294;68.6114361;13.27556537;6.618970172;18.89073619;17.62450363;25.99475532;39.1672946;25.0927794;0;0;28.78736844;87.1484375;132.0901867;28.4646062;0;45.86311797;22.69584159;6.656499968;0;0;0;0
2030;sc01;09-08 04:00:00+02:00;17.90034444;52.03530749;68.73443676;12.97081346;8.312195141;19.88459658;18.92209275;23.54975474;41.54107003;22.85094806;0;0;32.43228073;86.1380209;132.4362388;28.773679;0;47.05893529;20.85279316;6.70411008;0;0;0;0
2030;sc01;09-08 05:00:00+02:00;19.40224072;53.5820046;70.01864694;12.56432236;9.851490548;21.25900565;24.11244913;23.61113554;46.15674455;26.19402981;0;0;38.53192989;84.1171875;133.6460357;28.7138584;0;50.82224322;19.47698628;10.361168;0;0;0;0
2030;sc01;09-08 06:00:00+02:00;20.24499766;56.45444193;70.66283688;16.66939333;14.43089434;22.60755227;42.27869613;23.71684688;55.91559908;37.99314246;0;0;45.85894748;82.8541666;135.6212823;30.6530409;0;55.78136879;27.27404491;14.66096333;0;0;0;0
2030;sc01;09-08 07:00:00+02:00;20.7016871;58.55353076;74.48628114;21.43867897;20.74200539;27.96109748;60.120546;20.96153226;63.82818383;46.09519961;0;0;61.33122794;85.6328125;137.908276;34.3968096;0;68.05608379;40.12354967;24.86739814;0;0;0;0
2030;sc01;09-08 08:00:00+02:00;28.09346522;61.42596809;80.34861762;25.78960021;26.82222224;34.17549576;67.257286;29.02628334;67.35587793;49.00564754;0;0;75.61333325;90.1796875;143.8285873;38.0608175;0;73.05038016;50.76962577;34.15733683;0;0;0;0
2030;sc01;09-08 09:00:00+02:00;34.63777847;63.7460137;84.80791278;29.88989848;31.70948509;38.34675366;75.0428205;38.70398439;69.69668423;51.1294877;0;0;86.36210531;94.9791666;146.5406386;38.6241276;0;70.30703426;56.09598028;41.03403379;0;0;0;0
2030;sc01;09-08 10:00:00+02:00;39.06342914;65.62414575;88.4020338;33.49535319;34.36476964;39.90958978;73.09643688;49.16258533;72.33421248;53.92194425;0;0;96.81333325;102.8098959;146.8156555;39.5064806;0;74.31654007;58.5476461;47.61019162;0;0;0;0
2030;sc01;09-08 11:00:00+02:00;41.87889616;66.61845104;93.09482172;33.33145303;33.59512197;39.38864436;76.3404095;56.40892596;70.55388095;54.51189998;0;0;98.11508771;104.0729166;146.8244338;39.3818544;0;76.07509509;58.80005965;46.03905523;0;0;0;0
2030;sc01;09-08 12:00:00+02:00;45.00039229;68.27562639;89.55073494;31.07014268;29.86233063;35.09546314;73.09643688;60.39185574;68.70761118;53.76462293;0;0;86.06456145;99.5260416;147.6833273;38.3998006;0;69.74429656;58.81443051;40.62339597;0;0;0;0
2030;sc01;09-08 13:00:00+02:00;45.53712022;71.03758538;84.54731814;28.89276143;25.59078588;34.24938878;72.7720395;57.87865437;68.18010553;53.05667601;0;0;80.11368409;95.7369791;148.5816076;38.000997;0;64.78517098;53.85447484;37.24307238;0;0;0;0
2030;sc01;09-08 14:00:00+02:00;41.31862769;70.81662869;81.5265054;27.92612289;23.32032524;36.11888068;74.06962863;53.80706332;69.07027138;54.90520367;0;0;71.89403519;94.7265625;147.0200989;38.6540379;0;65.59410657;49.79657484;36.5378464;0;0;0;0
2030;sc01;09-08 15:00:00+02:00;39.07284534;71.70045554;79.19366238;27.40555353;23.05094854;35.3688672;68.554875;51.81900843;71.60889225;59.19221451;0;0;70.14596481;91.9479166;145.4330638;39.556331;0;77.97433461;47.46970327;36.0915008;0;0;0;0
2030;sc01;09-08 16:00:00+02:00;37.37791537;71.92141232;79.65647838;27.51567397;23.51273715;36.8799783;65.95969688;50.00486584;73.45516203;60.72609933;0;0;80.59719302;96.4947916;145.6773563;41.7447657;0;107.4125476;49.32577158;39.37660403;0;0;0;0
2030;sc01;09-08 17:00:00+02:00;37.10013516;73.02619586;83.81765322;28.41048981;25.01355013;39.45884266;65.95969688;50.3219997;76.05972115;67.68757554;0;0;89.56070168;105.8411459;147.0915964;43.1754736;0;122.7119772;54.59709865;43.3907383;0;0;0;0
2030;sc01;09-08 18:00:00+02:00;38.12180134;75.01480634;88.75852722;33.3714968;31.82493222;48.62157026;76.3404095;54.97329803;82.35681983;88.92597831;0;0;94.69333325;112.15625;149.6107548;42.6271186;0;132.5598861;68.80631975;43.9680119;0;0;0;0
2030;sc01;09-08 19:00:00+02:00;44.1246785;74.24145784;90.51180786;32.01105549;35.28834687;52.41597393;79.9087795;62.61861363;75.59815375;84.08834207;0;0;103.842807;116.4505209;153.0544133;42.5274177;0;145.538023;74.00444083;45.23265766;0;0;0;0
2030;sc01;09-08 20:00:00+02:00;52.5381228;71.92141232;89.2067499;28.77961439;31.13224934;46.48236886;72.123245;79.3005424;66.7294649;64.18717227;0;0;98.00350867;114.6822916;152.2526949;38.7986042;0;135.3735743;62.28705053;39.3706528;0;0;0;0
2030;sc01;09-08 21:00:00+02:00;47.86294082;68.0546697;89.45692074;25.16438154;27.70731704;38.96745454;63.36451875;73.03288402;57.79483798;47.43243239;0;0;86.32491229;111.9036459;146.5468759;35.4137587;0;115.3963878;51.28833249;34.72270784;0;0;0;0
2030;sc01;09-08 22:00:00+02:00;40.22633945;63.08314354;91.23730326;20.88179086;19.77994581;30.62493886;50.06423063;63.21537114;49.18990195;35.82997178;0;0;72.97263157;103.8203125;140.3024584;32.1934197;0;90.6711028;39.48422491;26.87595315;0;0;0;0
2030;sc01;09-08 23:00:00+02:00;32.7215659;58.99544423;85.01013432;16.99346863;12.16043362;23.53121436;35.79075075;51.65191646;42.82686503;30.24505848;0;0;57.38877206;94.4739584;134.5526322;31.4057827;0;72.41730054;31.64491309;19.3386647;0;0;0;0
2030;sc01;09-09 00:00:00+02:00;28.09817338;56.1230068;80.06092128;13.94897625;8.081300798;18.62102684;24.76124363;40.96825268;39.43104743;26.19402981;0;0;51.36350867;87.90625;130.3345145;29.8604187;0;59.19296578;28.13568998;15.21145626;0;0;0;0
2030;sc01;09-09 01:00:00+02:00;24.36461921;53.69248294;77.59882332;13.15648161;5.849322504;16.49660416;19.8952845;33.81739314;37.61774678;25.99737797;0;0;44.44561397;87.90625;127.4927512;29.5663011;0;53.24904932;26.43536892;12.86665421;0;0;0;0
2030;sc01;09-09 02:00:00+02:00;22.79210076;52.36674262;73.72534482;12.45338711;5.426016244;15.69486553;17.948901;28.93762206;37.84853048;26.35135133;0;0;40.46596481;89.421875;127.8455028;29.4017946;0;52.01806087;25.97635709;13.6581737;0;0;0;0
2030;sc01;09-09 03:00:00+02:00;22.61789968;52.58769931;73.2375117;13.42375066;6.272628693;17.9892421;16.65131188;26.55059219;42.2334213;34.41407834;0;0;45.18947374;91.4427084;128.9046812;31.111665;0;55.00760467;30.92882026;18.01748186;0;0;0;0
2030;sc01;09-09 04:00:00+02:00;25.00492615;55.23917995;78.72876162;16.63412219;10.85203249;25.0903559;16.65131188;26.21299801;53.11322538;51.1294877;0;0;62.55859638;98.7682291;134.6717177;34.002991;0;71.5380227;41.02793916;32.82425139;0;0;0;0
2030;sc01;09-09 05:00:00+02:00;35.0097214;61.97835991;89.52571782;20.91112528;21.4731707;43.1387123;28.32961363;27.63498578;63.99302945;77.91347324;0;0;103.4336841;111.1458334;146.8074547;42.1585244;0;113.1454373;73.90740601;60.86367859;0;0;0;0
2030;sc01;09-09 06:00:00+02:00;46.81302584;71.70045554;98.4255453;29.436612;31.2861789;60.35577293;43.57628525;39.06544881;73.71891485;96.20209755;0;0;132.9649123;121.7552084;159.9195533;49.1425723;0;161.2946769;102.1416049;77.46773299;0;0;0;0
2030;sc01;09-09 07:00:00+02:00;53.49858322;78.43963549;103.2934527;36.45219162;36.78915992;77.98663409;53.30820338;51.15405013;77.90599093;101.0004035;0;0;146.9494737;129.3333334;162.7819919;53.225324;0;180.146388;116.4982206;86.28156966;0;0;0;0
2030;sc01;09-09 08:00:00+02:00;60.81973927;81.20159458;106.241299;40.52117656;39.59837397;82.46085307;59.79614875;77.98426597;79.25772418;103.2422348;0;0;154.3880701;131.6067709;162.1654276;53.1256231;0;174.0266159;120.9582626;90.09336064;0;0;0;0
2030;sc01;09-09 09:00:00+02:00;65.33484462;81.20159458;107.1836091;42.96978468;39.29051491;82.14680799;61.09373788;91.74378815;80.47758093;105.4054055;0;0;156.4708771;131.3541666;162.5260335;53.5742772;0;154.2252853;119.5452383;94.97935654;0;0;0;0
2030;sc01;09-09 10:00:00+02:00;68.77178608;81.64350795;108.3198017;45.30221925;40.75284554;83.30323286;61.74253238;97.43855943;81.23587045;107.2932635;0;0;158.8140352;132.8697916;161.4866063;53.554337;0;149.7233841;125.0014231;98.21684954;0;0;0;0
2030;sc01;09-09 11:00:00+02:00;72.57125416;82.30637811;109.6331987;45.98424424;40.94525746;76.6048356;62.71572413;103.2083517;83.77449133;112.7208553;0;0;149.5901754;134.6380209;159.4611148;52.447657;0;144.7642585;126.1503651;95.31262784;0;0;0;0
2030;sc01;09-09 12:00:00+02:00;74.26147608;85.28929389;108.0842242;44.93681968;39.7138211;77.62455857;61.74253238;99.63803701;83.37886218;107.883219;0;0;152.4912279;132.3645834;156.665669;51.7098704;0;148.0703421;124.8941934;93.9200297;0;0;0;0
2030;sc01;09-09 13:00:00+02:00;71.27651603;86.39407742;105.9515177;41.02428487;37.02005419;80.40293398;62.06692963;98.15125836;84.03824415;105.8773698;0;0;151.1522807;132.1119791;157.1870576;51.3260219;0;148.1758555;120.688653;90.67063424;0;0;0;0
2030;sc01;09-09 14:00:00+02:00;68.25859891;86.8359909;103.0140952;38.32633426;33.82601624;80.68003262;60.120546;103.9278706;83.08214023;103.7535297;0;0;148.362807;128.0703125;157.6031056;50.772682;0;155.3155893;121.0565257;86.64757299;0;0;0;0
