,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1
7039,-1.88835E-05,-8.6967E-05,8.93695E-05,1.01215E-05,2.5317E-05,0.000643421,0.000246323,0.001391925
7040,-4.6894E-05,-0.000144467,9.0193E-05,-3.92273E-05,-0.000227653,0.00071808,0.000188344,0.00116444
7041,4.68825E-05,-2.2974E-05,2.9307E-05,5.72125E-05,-0.00014088,0.00095214,0.000418801,0.001047842
7042,-2.18411E-05,-3.03984E-05,3.17096E-05,8.2741E-06,-0.000167631,0.001008027,0.000511423,0.000774883
7043,2.19754E-05,-5.51753E-05,1.31392E-05,-8.2475E-06,-6.60793E-05,0.001034297,0.000595354,0.000617743
7044,4.34034E-05,-4.46176E-05,1.14666E-05,1.7324E-06,-2.84015E-05,0.001060441,0.000623792,0.000593655
7045,1.18686E-05,-5.93441E-05,1.26882E-05,-2.89435E-06,-9.93016E-05,0.001065716,0.000595771,0.000637662
7046,-4.0803E-05,-8.3398E-05,-4.798E-06,-1.00695E-05,-0.000131607,0.001066495,0.000511155,0.000659429
7047,1.36232E-05,-9.36092E-05,6.65973E-05,3.45262E-05,-5.24148E-05,0.001098484,0.000485558,0.000722066
7048,1.374E-06,-0.000147548,4.4722E-05,9.257E-06,0.000147119,0.00101763,0.000576413,0.000937737
7049,-3.58895E-05,-0.000192069,-9.686E-06,-2.49005E-05,0.000193052,0.001479976,0.000538692,0.001465529
7050,-3.8505E-05,-0.000192084,-2.58905E-05,-6.2695E-06,0.000122104,0.00144047,0.000583671,0.001495481
7051,-6.6727E-05,-0.000170409,1.505E-06,-6.84595E-05,1.29045E-05,0.000824981,0.000338659,0.001319375
7052,-7.524E-05,-0.000153289,0.000129193,-4.0427E-05,-3.24475E-05,0.000850201,0.000353564,0.001203813
7053,-4.98818E-05,-0.000150629,0.000133734,-1.85635E-05,-0.000175927,0.00092262,0.000320058,0.001046199
7054,-4.07065E-05,-0.000117716,0.000131242,-1.10347E-05,-0.000192244,0.000965763,0.000373911,0.001006264
7055,-4.5117E-05,-2.80775E-05,0.00013062,3.54611E-05,-0.000187665,0.000941929,0.000398483,0.00097803
7056,-1.18799E-05,1.06247E-05,0.000103723,4.27627E-05,-0.000150636,0.000809819,0.00041049,0.000810117
7057,3.3155E-05,3.4123E-06,9.18768E-05,5.8908E-05,-6.53826E-05,0.000795636,0.000435311,0.000788968
7058,4.01885E-05,8.50495E-06,6.04392E-05,7.28146E-05,-6.96479E-05,0.000742346,0.000377447,0.000762522
7059,1.67897E-05,-4.76845E-06,7.05495E-05,2.34656E-05,-0.000118092,0.000775896,0.000378709,0.000833776
7060,9.0935E-06,-8.28762E-05,0.000138503,3.24995E-05,-0.000171967,0.000929453,0.000385821,0.001112458
7061,-5.0344E-05,-0.000105597,0.000127532,3.60865E-05,-0.000187233,0.000732384,0.000308022,0.001195777
7062,-6.2831E-05,-0.000162486,0.000105385,-3.225E-05,-4.7685E-06,0.000757955,0.000353933,0.001436211
7063,-4.6037E-05,-0.000116714,0.000122629,2.7345E-06,-5.666E-06,0.000771873,0.000369083,0.001472779
7064,-7.276E-06,-4.3411E-05,0.000118606,6.30355E-05,-3.18295E-05,0.000866327,0.000394251,0.001333859
7065,2.6662E-05,-3.50995E-05,6.75323E-05,2.7739E-05,-0.000146728,0.001026046,0.000401721,0.001041897
7066,-2.5846E-05,-2.5503E-05,3.67653E-05,1.66447E-05,-0.000201724,0.001035899,0.000458822,0.000680875
7067,1.58401E-05,-3.96073E-05,7.1228E-06,2.347E-06,-7.02813E-05,0.001051005,0.000516515,0.000511076
7068,3.54351E-05,-4.66704E-05,2.0712E-06,9.8123E-06,-3.04208E-05,0.00105723,0.000530727,0.000495184
7069,8.68715E-06,-3.06146E-05,2.16066E-05,6.73165E-06,-0.00010404,0.001086254,0.000574265,0.000629604
7070,-3.07707E-05,-4.55643E-05,1.80898E-05,-2.47E-06,-0.000160642,0.001095839,0.000450406,0.000735115
7071,5.1454E-05,-8.49065E-05,6.78487E-05,3.45185E-05,-5.3372E-05,0.00113085,0.000477233,0.000776176
7072,-1.4755E-06,-0.000150785,3.9492E-05,7.5215E-06,0.00015052,0.001071539,0.000565302,0.000964832
7073,-1.1437E-05,-0.000168991,-1.6626E-05,-6.2025E-06,0.00024518,0.001792223,0.000673086,0.001473256
7074,-1.0971E-05,-0.000164707,-9.5705E-06,1.2293E-05,0.000230178,0.001817774,0.000748518,0.001586694
7075,-2.0087E-05,-0.000154831,-1.5605E-06,1.82205E-05,5.5108E-05,0.000883259,0.000458979,0.001360156
7076,1.08625E-05,-7.1075E-05,0.00014155,6.62805E-05,4.7993E-05,0.000965618,0.000499021,0.001272612
7077,2.41325E-05,-9.28455E-05,0.000135861,3.78155E-05,-0.000134431,0.001015987,0.000400585,0.001079318
7078,-6.2885E-06,-8.03585E-05,0.000131883,1.85E-05,-0.000162136,0.001007784,0.00043565,0.001019012
7079,-3.32706E-05,-2.1454E-05,0.00011329,3.5841E-05,-0.000180274,0.000934694,0.000387047,0.000964005
7080,8.57E-08,3.8755E-07,8.09432E-05,-8.61275E-06,-0.000142056,0.000773315,0.000406522,0.000801575
7081,1.52588E-05,-4.41074E-05,5.25267E-05,-3.85567E-05,-7.92294E-05,0.000714697,0.000353947,0.000743002
7082,1.74678E-05,-6.94878E-05,2.16104E-05,-4.25092E-05,-8.52197E-05,0.000656728,0.000286263,0.000706133
7083,7.9795E-06,-6.04652E-05,5.02989E-05,-5.34951E-05,-9.82656E-05,0.00071932,0.000322409,0.000799429
7084,-4.44276E-05,-8.65457E-05,7.19728E-05,-6.10925E-06,-0.000184532,0.000872165,0.00028389,0.001088061
7085,-0.000078201,-0.000151276,0.000120182,-2.64715E-05,-0.000193171,0.000778004,0.000240282,0.001145024
7086,-0.000144284,-0.000179865,9.27745E-05,-6.973E-05,-5.31895E-05,0.000711244,0.000210952,0.001267429
7087,-9.17655E-05,-0.000153669,9.8899E-05,-3.06635E-05,-4.86077E-05,0.000762924,0.000249691,0.001326502
7088,-3.8996E-05,-0.000152529,9.9059E-05,-2.45122E-05,-0.000194781,0.000804101,0.000204623,0.001233243
7089,-6.024E-06,-6.06255E-05,4.27515E-05,6.10795E-05,-0.000201792,0.000883434,0.000315972,0.001146972
7090,9.0301E-06,-1.27479E-05,2.40096E-05,2.05971E-05,-0.000124328,0.000884876,0.000366513,0.000940025
7091,-1.21705E-05,-2.95975E-05,-2.2266E-05,-3.1203E-05,-4.08626E-05,0.000685018,0.000277698,0.000686917
7092,3.726E-07,-1.80676E-05,2.01915E-06,-2.29925E-05,1.53296E-05,0.000710607,0.00027496,0.000627127
7093,2.32644E-05,-3.41536E-05,-1.31466E-05,-1.03862E-05,1.17644E-05,0.000734769,0.000333317,0.000656702
7094,-9.8571E-06,8.1511E-06,1.69055E-05,-4.07175E-06,-0.000103943,0.000957329,0.000390857,0.000747304
7095,3.2582E-05,-4.38313E-05,7.2718E-05,1.79823E-05,-0.00011402,0.001077455,0.00042703,0.000914682
7096,3.75693E-05,-7.64092E-05,9.27002E-05,4.48338E-05,0.000174463,0.001052842,0.000530552,0.001047999
7097,-3.7927E-05,-0.000187166,-1.46955E-05,-3.1631E-05,0.000167296,0.001146098,0.000539173,0.001539156
7098,-4.2495E-05,-0.000190948,-1.1318E-05,-1.63845E-05,0.000117965,0.001289193,0.000470314,0.001554586
7099,-7.22785E-05,-0.00015802,0.000102959,-6.6009E-05,1.3269E-05,0.000818841,0.000339434,0.001331937
7100,-4.91655E-05,-0.00016224,0.000117958,-6.42755E-05,-0.000106111,0.000841112,0.000291415,0.00108856
7101,-4.0773E-05,-0.000148472,0.000126966,-3.22535E-05,-0.000172745,0.00098363,0.000319645,0.001048252
7102,-5.69597E-05,-9.24432E-05,0.00014475,-8.1622E-06,-0.000216089,0.000991594,0.000384026,0.000996445
7103,2.95415E-06,1.79076E-05,0.000124015,4.34666E-05,-0.000137866,0.000881881,0.000447296,0.00088105
7104,4.69765E-06,3.29428E-05,0.000115492,2.10702E-05,-7.49752E-05,0.000757638,0.000395518,0.000729498
7105,4.32282E-05,-1.6615E-06,5.80921E-05,3.60385E-05,-4.54188E-05,0.000638697,0.000301819,0.000614777
7106,5.23626E-05,-2.544E-05,5.12115E-05,4.19169E-05,-3.59305E-05,0.000645131,0.000271086,0.000606719
7107,1.39549E-05,-4.72293E-05,2.95006E-05,-2.4274E-05,-0.000110604,0.000675872,0.000306457,0.000748213
7108,-4.58695E-05,-0.000106167,0.000131748,-8.9555E-06,-0.000200317,0.000880185,0.000329509,0.001099747
7109,-8.18855E-05,-0.000150769,0.000148014,-1.53183E-05,-0.000177171,0.000698258,0.000234574,0.001186509
7110,-6.298E-05,-0.000161447,0.000117488,-5.97835E-05,4.445E-05,0.000718127,0.000315532,0.001433947
7111,-7.6607E-05,-0.000161615,0.000106826,-4.1057E-05,-4.3775E-06,0.000738803,0.00031599,0.001470331
7112,-5.96228E-05,-8.88105E-05,0.000116803,2.791E-05,8.967E-06,0.000843939,0.000368189,0.001313739
7113,4.17005E-05,-9.67085E-05,6.61985E-05,2.60545E-05,-0.000107311,0.00105333,0.000431482,0.001004461
7114,-2.2493E-05,-4.1749E-05,2.92805E-05,2.0672E-05,-0.000133351,0.001096856,0.000461277,0.00072201
7115,-2.816E-06,-4.06355E-05,1.4771E-05,-8.654E-06,-0.00010984,0.001095001,0.000572343,0.000688948
7116,3.04952E-05,-1.86973E-05,7.68895E-06,-8.5905E-06,-3.42801E-05,0.001053117,0.000550509,0.00069692
7117,1.96587E-05,-3.57888E-05,1.9748E-05,-6.426E-06,-8.52345E-05,0.001081251,0.000584346,0.000725929
7118,-1.43875E-05,-7.9021E-05,-9.30625E-06,-1.812E-05,-9.8087E-05,0.001105636,0.000511099,0.000658408
7119,1.52735E-05,-0.000108164,5.95672E-05,2.5935E-05,-4.93977E-05,0.001116917,0.000485905,0.000605189
7120,1.0137E-05,-0.000154201,5.23855E-05,3.38375E-05,0.000155334,0.001075224,0.000608593,0.000776143
7121,-9.8825E-06,-0.00017748,-2.18595E-05,-1.01175E-05,0.000239328,0.001540058,0.000582561,0.001393554
7122,-6.04915E-05,-0.000206873,-2.6316E-05,-1.9014E-05,9.61565E-05,0.001548566,0.000630364,0.00149389
7123,-5.6573E-05,-0.000170842,4.8015E-06,-4.1165E-05,1.69345E-05,0.000840943,0.00037558,0.001309469
7124,-4.89915E-05,-0.000129574,0.000143654,-1.8418E-05,1.5683E-05,0.000869765,0.000408336,0.00124542
7125,-2.9787E-05,-0.000133466,0.000136074,-1.665E-06,-0.00017285,0.000931099,0.000340474,0.001040951
7126,-3.37173E-05,-0.000116654,0.000122048,1.02075E-06,-0.000182372,0.000965781,0.000381246,0.000997797
7127,1.34633E-05,-7.82497E-05,0.000114959,2.15769E-05,-0.000212103,0.000961058,0.000491127,0.001005527
7128,3.0288E-06,-5.73843E-05,5.60993E-05,-2.06939E-05,-0.000189859,0.000804894,0.000399862,0.000838015
7129,0.000013463,-7.3731E-05,5.03249E-05,-7.32318E-05,-0.000107471,0.000730909,0.000377767,0.000757344
7130,1.53185E-05,-9.13106E-05,4.31238E-05,-7.04639E-05,-9.53004E-05,0.00071216,0.000348203,0.000760511
7131,4.5932E-06,-0.000104398,2.29253E-05,-6.89701E-05,-0.000187468,0.000726916,0.000324577,0.000823792
7132,-6.65376E-05,-0.000141446,0.000142034,-3.28238E-05,-0.00020694,0.000839167,0.000293758,0.001065493
7133,-7.43345E-05,-0.000158664,0.000142235,-4.6302E-05,-0.000159674,0.000658885,0.000203837,0.001165945
7134,-6.40635E-05,-0.000163581,0.000123262,-6.102E-05,3.7357E-05,0.000706535,0.00030376,0.001432873
7135,-6.15085E-05,-0.000145838,0.000127781,-2.005E-05,7.223E-06,0.000729613,0.000317943,0.001489509
7136,-1.90067E-05,-5.04703E-05,0.000114187,5.69333E-05,-5.42512E-05,0.000818822,0.000395119,0.001318015
7137,2.13685E-05,-5.89865E-05,5.77942E-05,0.000010833,-0.00015359,0.001028381,0.000410684,0.00091349
7138,-3.21416E-05,-3.66306E-05,2.51902E-05,1.01325E-05,-0.000206038,0.001051121,0.000473216,0.000667058
7139,1.76542E-05,-1.35229E-05,-4.22455E-06,4.16413E-05,-3.4347E-06,0.000950202,0.000497986,0.000470031
7140,2.76194E-05,-2.30036E-05,-3.11882E-05,1.67713E-05,4.49755E-05,0.000814222,0.000325974,0.000405904
7141,2.26498E-05,-3.93874E-05,-2.20164E-05,2.46504E-05,5.09583E-05,0.000911698,0.000446789,0.00040381
7142,1.60038E-05,-6.76287E-05,-5.45395E-06,-1.34222E-05,-0.000103954,0.001057189,0.000526041,0.000557732
7143,1.49905E-05,-8.3692E-05,6.86385E-05,7.011E-06,-8.4862E-05,0.001145825,0.000483311,0.000546768
7144,8.9335E-06,-0.000151675,5.70975E-05,4.074E-05,0.000160441,0.001102768,0.000606739,0.000685766
7145,-1.1675E-05,-0.000177399,-3.69735E-05,-2.0854E-05,0.000192616,0.001086511,0.000598152,0.001356073
7146,-3.1497E-05,-0.000162594,-3.41715E-05,1.0264E-05,0.000121613,0.00101582,0.000541657,0.001477514
7147,-1.825E-06,-7.13505E-05,9.04835E-05,2.04445E-05,7.0095E-05,0.000901621,0.000458695,0.001309048
7148,1.3929E-05,-5.07272E-05,0.000144761,7.87045E-05,-6.2063E-05,0.00094872,0.000487022,0.001192343
7149,2.93575E-06,-7.9803E-05,0.000141025,5.82335E-05,-0.000148147,0.000986077,0.000407174,0.001040221
7150,2.51825E-06,-7.31572E-05,0.000136304,3.56808E-05,-0.000161976,0.000998262,0.000462208,0.000994675
7151,-2.25492E-05,-2.43001E-05,0.000125855,3.98606E-05,-0.000190303,0.000903241,0.000420295,0.000933223
7152,8.56445E-06,-1.92113E-05,7.8153E-05,-1.16225E-06,-0.000124138,0.000761923,0.000422284,0.000786133
7153,5.55554E-05,-1.04643E-05,0.00008877,4.01474E-05,-1.87009E-05,0.000718542,0.000395987,0.000748124
7154,5.56149E-05,-2.97837E-05,6.89551E-05,6.01932E-05,-2.65167E-05,0.000668999,0.000328146,0.000700343
7155,3.46155E-05,-5.87627E-05,4.62569E-05,1.44169E-05,-4.27924E-05,0.000638992,0.000299506,0.000708818
7156,2.9764E-06,-0.000125621,2.1994E-05,-9.51105E-05,-0.000117667,0.000687387,0.000319418,0.000823337
7157,-2.89604E-05,-9.73977E-05,7.96468E-05,-1.13249E-05,-0.000199683,0.000842892,0.000385091,0.001054037
7158,-0.000109196,-0.00014738,0.000140697,-2.1126E-05,-0.000216156,0.000783787,0.000284597,0.00102175
7159,-9.01967E-05,-0.000133678,0.000123762,-1.59035E-05,-0.000217192,0.000736568,0.000267272,0.001044002
7160,2.90086E-05,-7.23453E-05,9.81688E-05,2.60472E-05,-0.000187733,0.000915177,0.000413738,0.001168803
7161,8.75667E-05,-8.98165E-06,-1.87681E-05,-3.44925E-05,-5.73769E-05,0.000808213,0.000475716,0.000718206
7162,3.04021E-05,2.30225E-06,1.98708E-05,-4.30643E-05,1.18577E-05,0.000816025,0.000416148,0.000417925
7163,-4.7747E-05,-4.56832E-05,1.40071E-05,3.04059E-05,-0.000100002,0.00048482,0.00017681,1.23419E-05
7164,-1.13398E-05,1.49459E-05,-3.59975E-05,-1.11386E-06,-2.52984E-05,8.18037E-05,1.14106E-05,-7.13766E-05
7165,-7.01323E-05,-8.2083E-05,-3.73349E-05,4.73336E-05,-5.16027E-05,0.000199296,4.71175E-05,-7.93785E-05
7166,5.60023E-05,6.18808E-05,0.000127099,0.000121247,0.000038892,0.000963986,0.000471644,0.000235755
7167,1.21408E-05,-4.49157E-05,1.96807E-05,6.3032E-06,-4.71771E-05,0.001024231,0.000570551,0.000521842
7168,-2.55328E-05,-0.000103652,4.1433E-05,3.1203E-05,-6.21E-05,0.001096554,0.000482328,0.000615691
7169,-1.26438E-05,-7.3463E-05,0.000141777,5.5417E-05,0.000100136,0.000902951,0.000464104,0.000966229
7170,-3.77965E-05,-0.000128869,7.90615E-05,-4.8734E-05,-2.23855E-05,0.0007376,0.00030167,0.001148873
7171,-0.000102285,-0.000151854,5.73023E-05,-4.13095E-05,-0.000220433,0.000743218,0.000271622,0.000933122
7172,-0.000090718,-0.000134789,7.8358E-05,-1.34335E-05,-0.000263371,0.000819743,0.000290968,0.000902612
7173,-3.0432E-05,-0.000125334,6.35425E-05,-1.86152E-05,-0.000270657,0.000883106,0.000371218,0.000909731
7174,-1.1146E-05,-0.000104353,9.59151E-05,-3.86537E-05,-0.000267096,0.000863656,0.000427827,0.000959616
7175,2.9989E-06,-7.23451E-05,4.47817E-05,-2.52836E-05,-0.00015606,0.000683542,0.00033268,0.00068409
7176,4.51281E-05,1.62013E-05,8.90046E-05,0.00012245,-3.08156E-05,0.000666805,0.000285782,0.000610027
7177,0.00013829,7.61002E-05,0.000204038,0.000129309,8.03061E-05,0.00070462,0.000460744,0.000681568
7178,0.000126727,3.49656E-05,0.000109911,0.000112109,2.05115E-05,0.000596553,0.000294276,0.000591576
7179,0.000127532,2.7854E-05,6.35684E-05,8.40649E-05,-2.13088E-06,0.000576004,0.000261951,0.00056833
7180,0.000136163,8.77269E-05,0.000130013,0.000130016,7.93636E-05,0.000627387,0.000417192,0.000620004
7181,9.47564E-05,-3.79756E-05,1.49011E-05,6.17094E-05,-1.52735E-06,0.000597589,0.000268191,0.000568442
7182,2.09734E-05,-6.68354E-05,3.78377E-05,-7.87863E-05,-0.000120036,0.000676889,0.000296447,0.000802312
7183,-4.00507E-05,-7.18795E-05,7.0542E-05,-5.7593E-05,-0.000241216,0.000715036,0.000305966,0.0009262
7184,-2.19942E-05,-2.16291E-05,8.03618E-05,-3.8445E-05,-0.00017475,0.000672057,0.000250675,0.000795372
7185,-7.50275E-05,4.1753E-05,0.000179682,0.000114702,-5.44005E-05,0.00064522,0.000309236,0.000576463
7186,-0.000117201,-3.83668E-05,-2.48365E-05,-5.4799E-06,-0.000139996,9.64888E-05,8.01385E-05,-7.05607E-05
7187,3.18848E-05,6.48946E-06,2.17259E-05,2.22884E-05,2.51457E-05,-3.45968E-05,5.00678E-06,-4.17531E-05
7188,1.65217E-05,2.3469E-07,2.2117E-05,2.58535E-06,2.78912E-05,-3.88734E-05,-5.69597E-06,-4.74341E-05
7189,1.83135E-05,-1.07177E-05,6.37397E-06,-7.8082E-06,1.48378E-05,-2.21506E-05,-3.25218E-06,-5.39198E-05
7190,-4.45955E-05,-6.37472E-05,-7.21105E-05,-4.3124E-05,-8.82931E-05,0.000147372,7.35484E-05,-0.000106961
7191,0.00004882,-1.22376E-05,8.21805E-06,-3.63955E-06,1.96508E-05,0.000897352,0.000473891,0.000627596
7192,1.2163E-05,-7.6547E-05,9.76028E-05,4.03413E-05,-0.000107206,0.00094305,0.000410348,0.000983432
7193,-5.09325E-05,-0.000161283,0.000123337,-3.6389E-05,3.5852E-05,0.000749316,0.000296719,0.001139217
7194,-6.8997E-05,-0.000162419,0.000146619,-6.31885E-05,3.99495E-05,0.000775144,0.00031478,0.001325555
7195,-7.54035E-05,-0.000156417,0.000122313,-5.1286E-05,4.765E-06,0.000788454,0.000334561,0.001238626
7196,-9.57955E-05,-0.000175159,0.000129402,-3.9261E-05,-0.000207927,0.000819351,0.000280481,0.001017314
7197,-0.000100519,-0.000187643,9.77595E-05,-5.76597E-05,-0.000227418,0.000856933,0.000264139,0.000973687
7198,-9.12325E-05,-0.000171423,0.000113152,-5.98396E-05,-0.000255343,0.000909525,0.000335235,0.000959728
7199,-7.61487E-05,-9.34077E-05,0.000125058,-3.58931E-05,-0.000219203,0.000801455,0.00031969,0.000869192
7200,-2.18899E-05,-4.3884E-05,0.000115559,2.24255E-06,-7.69945E-05,0.000695307,0.000297785,0.000694517
7201,1.54004E-05,-3.18884E-05,9.44697E-05,5.11259E-05,-3.7469E-05,0.000644103,0.00024344,0.000616681
7202,4.68268E-05,5.61025E-06,0.000125431,0.000119202,-2.77535E-05,0.000698354,0.000288166,0.000601128
7203,5.63749E-05,-1.52997E-05,0.000106707,9.87463E-05,-4.0181E-05,0.000688955,0.00027591,0.000615243
7204,8.2552E-06,-0.000119843,6.82475E-06,-4.97959E-05,-0.000128407,0.00062367,0.000221402,0.000746142
7205,-2.9605E-05,-9.57438E-05,8.47988E-05,-2.48855E-06,-0.000189036,0.000828106,0.00028279,0.001125835
7206,-6.6902E-05,-0.000133228,0.00015561,-1.36642E-05,-0.000170447,0.000712932,0.000199743,0.001198412
7207,-4.3053E-05,-0.000152807,0.000145738,-4.1645E-06,-0.000126495,0.000652292,0.000145998,0.001316607
7208,-8.85725E-05,-0.00016179,8.62325E-05,-5.22585E-05,-0.000152052,0.000645228,6.99085E-05,0.001281179
7209,-8.795E-06,-9.57288E-05,3.01935E-05,-2.2113E-05,-0.000166159,0.000698187,0.000237842,0.001297251
7210,0.000123069,1.19023E-05,8.2445E-06,5.77645E-05,-0.000149675,0.000775322,0.000390496,0.001350064
7211,8.24776E-05,2.09335E-06,9.385E-07,3.95362E-05,-0.000131522,0.000795081,0.000365712,0.001261834
7212,0.00011535,-2.1585E-07,-1.54558E-05,5.89641E-05,-0.000143606,0.000775367,0.000403032,0.001274813
7213,7.67115E-05,-0.000019196,3.18328E-05,6.7145E-05,-0.000105981,0.00084629,0.000385653,0.00125685
7214,1.37615E-05,-4.36713E-05,0.000113696,7.07995E-05,-0.00010458,0.000774153,0.000331365,0.001202971
7215,1.9822E-05,-4.33105E-05,0.000133373,7.7918E-05,5.70005E-05,0.000782013,0.000397764,0.001229324
7216,2.0754E-05,-0.000102244,0.000127725,5.6025E-05,2.4919E-05,0.000760045,0.000448004,0.001438723
7217,3.71265E-05,-0.000167303,1.53265E-05,2.20585E-05,0.000327938,0.001482811,0.000699401,0.001633824
7218,0.00005199,-0.000186931,-1.8842E-05,2.70865E-05,0.000350237,0.001544088,0.000753473,0.001576946
7219,-4.04455E-05,-0.000188328,-2.50075E-05,1.4305E-06,0.000124849,0.001244333,0.000465222,0.001536351
7220,-8.1323E-05,-0.000181191,9.118E-05,-6.8799E-05,2.107E-05,0.000751234,0.00031399,0.001350656
7221,-0.000106611,-0.000180099,0.000132225,-7.0889E-05,-4.90362E-05,0.000739183,0.000293326,0.001258064
7222,-0.000104756,-0.000180729,0.000132199,-5.19047E-05,-0.000192952,0.000823472,0.000274673,0.001062017
7223,-5.98805E-05,-0.000141151,0.000115928,-1.9852E-05,-0.000184558,0.000929751,0.000340216,0.001029223
7224,-2.95751E-05,-8.43256E-05,0.000133485,9.27225E-06,-0.000211719,0.000937093,0.000443663,0.001027174
7225,-4.4018E-05,-6.80722E-05,7.34293E-05,-2.45532E-05,-0.000198375,0.000791285,0.000324007,0.000863731
7226,-2.98768E-05,-9.72338E-05,4.2431E-05,-7.18944E-05,-0.000159349,0.0007101,0.00030943,0.000801593
7227,-3.68467E-05,-8.49701E-05,4.44651E-05,-5.27723E-05,-0.000144556,0.000701301,0.000287354,0.000805348
7228,-2.50825E-05,-9.5807E-05,5.89752E-05,-1.92711E-05,-0.000214502,0.00077422,0.00028497,0.000917945
7229,-6.44035E-05,-0.000148431,0.000168927,-3.16205E-05,-0.000212789,0.00076374,0.000242762,0.001069747
7230,-5.0023E-05,-0.000161063,0.000150111,-3.1945E-05,-0.000159599,0.000657733,0.00020289,0.00122615
7231,-5.365E-06,-0.000106521,0.000130686,-5.3969E-05,9.1977E-05,0.00066069,0.000256068,0.001494337
7232,-5.7375E-06,-0.000159219,6.1996E-05,-6.0555E-05,3.74575E-05,0.000657368,0.000219911,0.001506425
7233,2.47475E-05,-3.802E-05,8.08315E-05,6.06625E-05,-1.66295E-05,0.000733816,0.000306405,0.001216922
7234,0.000126932,-1.1239E-05,3.32073E-05,0.000105262,-0.000160538,0.000771519,0.000331048,0.001078241
7235,0.000126276,-1.2178E-05,4.54785E-05,0.000110016,-0.000129804,0.000863675,0.000342544,0.000951339
7236,0.000119716,-1.79258E-05,3.7089E-05,9.78675E-05,-0.000136182,0.000883133,0.000358697,0.00088564
7237,0.000111643,-3.62953E-05,5.98248E-05,9.43952E-05,-0.000147782,0.000861835,0.000364829,0.000884936
7238,6.2891E-05,-3.1139E-05,3.893E-05,8.449E-05,-0.000102691,0.000824105,0.000414226,0.000875134
7239,4.3672E-05,-0.00010401,3.0075E-05,3.00225E-05,0.000016004,0.000825629,0.000479155,0.000973933
7240,-2.10745E-05,-0.00021328,-6.4656E-05,-4.34775E-05,0.000118952,0.001392279,0.000497043,0.001331918
7241,0.000125782,-0.000153326,-0.000104851,4.10825E-05,0.000378818,0.001602609,0.000773337,0.001369093
7242,0.000105326,-0.000130292,-5.548E-05,9.35385E-05,0.000380894,0.001626738,0.000831489,0.001396925
7243,0.000108139,-9.4074E-05,-7.81115E-05,0.000113298,0.000328337,0.001627941,0.000849426,0.001305324
7244,-3.1281E-05,-0.000145435,-5.2616E-05,2.2575E-05,0.000102863,0.001111224,0.000498272,0.00140091
7245,-5.0463E-05,-0.000125699,7.8615E-05,-6.74575E-05,-2.59765E-05,0.000752322,0.000322342,0.001223226
7246,-0.000132773,-0.000217032,9.20965E-05,-0.000101466,-0.000217267,0.000758577,0.000218022,0.000984318
7247,-8.4467E-05,-0.000186525,0.000122488,-6.07782E-05,-0.000205778,0.000882037,0.000266634,0.000988164
7248,-6.35014E-05,-0.000142232,9.36205E-05,-4.9211E-05,-0.000263788,0.000894465,0.00031855,0.000924241
7249,-5.8435E-05,-0.000131615,7.79328E-05,-3.5912E-05,-0.000241235,0.000863567,0.000303537,0.000935804
7250,-4.74192E-05,-0.000106931,6.18323E-05,-2.68519E-05,-0.000218853,0.000806883,0.000295065,0.000842027
7251,-3.73089E-05,-0.000111375,3.88399E-05,-1.83584E-05,-0.000224654,0.000768311,0.00028082,0.00084278
7252,-5.95079E-05,-0.000116542,7.87079E-05,-0.000036262,-0.000240386,0.000840239,0.000244431,0.00099786
7253,-3.9555E-05,-0.000148158,0.000151922,-2.76525E-05,-0.000211276,0.000762634,0.00025246,0.001069844
7254,-6.84415E-05,-0.000164479,0.000147209,-2.8957E-05,-8.2776E-05,0.000681113,0.000262867,0.001310725
7255,-4.1954E-05,-0.000135943,0.000134639,-3.20265E-05,3.65E-05,0.000709679,0.000297148,0.001438774
7256,-1.66965E-05,-0.000110057,0.000134222,3.2317E-05,3.47345E-05,0.000729389,0.000352956,0.001513522
7257,9.8905E-06,-6.03795E-05,8.9519E-05,6.2879E-05,4.166E-05,0.000756245,0.000389859,0.001431681
7258,1.27925E-05,-3.75215E-05,8.05405E-05,7.5243E-05,9.3795E-05,0.000776827,0.000403136,0.001354203
7259,0.00002395,-5.42065E-05,7.03485E-05,6.8378E-05,0.000105184,0.000836782,0.00042943,0.001279295
7260,1.6425E-05,-9.03045E-05,8.0038E-05,3.94695E-05,9.45665E-05,0.000881485,0.000441461,0.00114045
7261,1.1995E-05,-0.000117905,5.93365E-05,1.312E-06,0.000062477,0.000860337,0.000450008,0.001062535
7262,5.185E-06,-0.000115321,7.64275E-05,1.44315E-05,5.10995E-05,0.000839326,0.000433915,0.001096643
7263,1.39585E-05,-0.000101023,0.00010284,4.07175E-05,3.1926E-05,0.000856168,0.000504538,0.001229491
7264,-8.5345E-06,-0.000255953,-0.000112064,-7.3012E-05,0.000200783,0.001575929,0.000617061,0.001305685
7265,7.35825E-05,-0.000199065,-7.5672E-05,-6.4745E-06,0.000323325,0.001652665,0.00072929,0.001417812
