11-28 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-28 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-28 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-28 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06897495388590762,0.0,0.0,0.0
11-28 07:00:00+01:00,0.0,0.0,0.16735292805479507,0.0,0.0,0.0,0.0,0.0,0.0831958694300636,0.0,0.0,0.0,0.10695258440799979,0.16735292805479507,0.0,0.0,0.0,0.16735292805479507,0.0,0.0,0.0
11-28 08:00:00+01:00,0.0,0.0,0.20872084615294773,0.0,0.0,0.0,0.0,0.0,0.062319369451772855,0.07023708883344612,0.0,0.0,0.39583788983199975,0.20872084615294773,0.0,0.07038791116655385,0.0,0.20872084615294773,0.04874737486140409,0.06466979720852956,0.0
11-28 09:00:00+01:00,0.0,0.0,0.20425121521005152,0.0,0.0,0.0,0.0,0.0,0.05703370299885366,0.0610595089823404,0.0,0.0,0.36133964131199947,0.20425121521005152,0.0,0.0,0.0,0.20425121521005152,0.019095528850228492,0.05827122280246355,0.0
11-28 10:00:00+01:00,0.0,0.0,0.2045157122467416,0.0,0.0,0.0,0.0,0.0,0.07321873741159061,0.0,0.0,0.0,0.3892812238240004,0.2045157122467416,0.0,0.0,0.0,0.2045157122467418,0.0,0.08454996544467508,0.0
11-28 11:00:00+01:00,0.0,0.0,0.2055801742796297,0.0,0.0,0.2717036697200923,0.0,0.0,0.03660124669107599,0.0,0.0,0.0,0.40957025784799955,0.2055801742796297,0.0,0.0,0.0,0.2055801742796297,0.0,0.09814693996466728,0.0
11-28 12:00:00+01:00,0.0,0.0,0.2001487359234515,0.0,0.0,0.0,0.0,0.0,0.08697609681485113,0.0,0.0,0.0,0.3388191412639999,0.2001487359234515,0.0,0.0,0.0,0.20014873592345173,0.0,0.061542187975064166,0.0
11-28 13:00:00+01:00,0.0,0.0,0.20285289519990068,0.0,0.0,0.0,0.0,0.0,0.07477364481175126,0.0,0.0,0.0,0.3717798564719989,0.20285289519990068,0.0,0.0,0.0,0.20285289519990024,0.0,0.07750239567110428,0.0
11-28 14:00:00+01:00,0.0,0.0,0.2126827534131328,0.0,0.0,0.0,0.0,0.0,0.08892727771263687,0.0,0.0,0.0,0.4960579418240011,0.2126827534131328,0.0,0.0,0.0,0.21268275341313325,0.0,0.139982132142197,0.0
11-28 15:00:00+01:00,0.0,0.0,0.23169140056104864,0.0,0.0,0.23261229626987578,0.0,0.0,0.0530360291885931,0.07966925006936584,0.0,0.0,0.761888403904,0.23169140056104864,0.0,0.0,0.0,0.23169140056104867,0.0,0.2863090385534378,0.0
11-28 16:00:00+01:00,0.0,0.0,0.24784884320029787,0.5096101128029901,0.0,0.0,0.062499999999999944,0.0,0.08918612821052208,0.062499999999999944,0.0,0.0,0.0,0.24784884320029787,0.0,0.062499999999999944,0.0,0.2478488432002982,0.008459191062950506,0.3332786369626828,0.0
11-28 17:00:00+01:00,0.0053537452685548294,0.0,0.1584183523769107,0.0,0.0,0.0,0.0,0.0,0.02499154982303837,0.0,0.0,0.0,0.0,0.1584183523769107,0.0,0.0,0.0,0.1584183523769107,0.0,0.0,0.0
11-28 18:00:00+01:00,0.015010153762821643,0.0,0.15580558212747364,0.0,0.0,0.0,0.0,0.0,0.03843392720539748,0.0,0.0,0.0,0.0,0.15580558212747364,0.0,0.0,0.0,0.15580558212747364,0.0,0.0,0.0
11-28 19:00:00+01:00,0.03110784877994785,0.0,0.08222657128522698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663212220291167,0.0,0.0,0.0,0.1663212220291167,0.0,0.0,0.0
11-28 20:00:00+01:00,0.04252063790614238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13015091814876834,0.0,0.0,0.0
11-28 21:00:00+01:00,0.04124999437600787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-28 22:00:00+01:00,0.036189565566356316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-28 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12917828236069678,0.0,0.0,0.0
11-29 07:00:00+01:00,0.0,0.0,0.16398495395982637,0.0,0.0,0.0,0.0,0.0,0.07742707061044517,0.0,0.0,0.0,0.22460348041999956,0.16398495395982637,0.0,0.0,0.0,0.16398495395982637,0.0,0.0,0.0
11-29 08:00:00+01:00,0.0,0.0,0.0,0.3904670433133335,0.271552092274,0.16378788558462132,0.06354051951922396,0.0,0.16378788558462043,0.06354051951922396,0.0,0.0,0.3904670433133335,0.0,0.16378788558462132,0.06354051951922396,0.3263709802786192,0.14490206259516014,0.08127749550952179,0.0,0.3904670433133335
11-29 09:00:00+01:00,0.04242967990805606,0.0,0.2646388503238366,0.3666799327000001,0.0,0.1617246223385762,0.0658007412990016,0.0,0.16172462233857665,0.0658007412990016,0.0,0.0,0.3666799327000001,0.0,0.1617246223385762,0.0658007412990016,0.0,0.0,0.0,0.3166406900908342,0.3666799327000001
11-29 10:00:00+01:00,0.0,0.007089155274000003,0.0,0.33648406901066663,0.0,0.1566510180707359,0.0,0.0,0.15665101807073584,0.06247976032858045,0.0,0.0,0.33648406901066663,0.0,0.1566510180707359,0.0,0.0,0.115527027027027,0.0,0.0,0.33648406901066663
11-29 11:00:00+01:00,0.0,0.026145593678000012,0.0,0.3447995720865632,0.0,0.14842057100155248,0.08046905360917034,0.0,0.14842057100155248,0.08046905360917034,0.0,0.0,0.3447995720865632,0.0,0.14842057100155248,0.08046905360917034,0.0,0.11693599991059545,0.0,0.0,0.3447995720865632
11-29 12:00:00+01:00,0.009912756839083433,0.0,0.16343257394272637,0.3356343669906129,0.0,0.15792311531463188,0.0,0.0,0.15792311531463188,0.0,0.0,0.0,0.3356343669906129,0.0,0.15792311531463188,0.0,0.0,0.0,0.0,0.0,0.3287024291917341
11-29 13:00:00+01:00,0.0,0.0,0.0,0.23505733489856573,0.0,0.15531008115631084,0.0,0.0,0.15531008115631062,0.0,0.0,0.0,0.8047061973836228,0.0,0.15531008115631084,0.0,0.0,0.3491902493482627,0.0,0.11412414354800005,0.0
11-29 14:00:00+01:00,0.0,0.0,0.24674368944543734,0.0,0.0,0.21007736666839194,0.0,0.0,0.1774656850586534,0.0,0.0,0.0,0.6571924921199999,0.24674368944543734,0.0,0.0,0.0,0.2467436894454369,0.0,0.0869824027289332,0.0
11-29 15:00:00+01:00,0.0,0.0,0.23169602468131933,0.0,0.0,0.23260537345397903,0.0,0.0,0.14203887461492495,0.0,0.0,0.0,0.851412498832,0.23169602468131933,0.0,0.0,0.0,0.23169602468131978,0.0,0.37580406256387566,0.0
11-29 16:00:00+01:00,0.0,0.0,0.23193647663276382,0.0,0.0,0.0,0.06250000000000004,0.0,0.03412908809627424,0.06250000000000004,0.0,0.0,0.8960762805797882,0.23193647663276362,0.0,0.06250000000000004,0.0,0.23193647663276362,0.010423439185298524,0.28933714311887293,0.0
11-29 17:00:00+01:00,0.0,0.0,0.13184667502484076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18397956834965523,0.0,0.0,0.0
11-29 18:00:00+01:00,0.0,0.0,0.06907767032171164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714715359010922,0.0,0.0,0.0,0.1714715359010922,0.0,0.0,0.0
11-29 19:00:00+01:00,0.009521595868306773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18523227822801008,0.0,0.0,0.0
11-29 20:00:00+01:00,0.026139368260544738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06203458779824132,0.0,0.0,0.0
11-29 21:00:00+01:00,0.028475164799167025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 22:00:00+01:00,0.02489850514849592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-29 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 08:00:00+01:00,0.0,0.0,0.2317154459864561,0.0,0.0,0.23257629762721166,0.0,0.0,0.1845697939862291,0.0,0.0,0.0,0.6676262528399999,0.2317154459864572,0.0,0.0,0.0,0.2317154459864572,0.05035334143754006,0.19189571871811373,0.0
11-30 09:00:00+01:00,0.0,0.0,0.2267926558492146,0.0,0.0,0.23994625511591638,0.0,0.0,0.1697540809036829,0.0,0.0,0.0,0.4990820663199997,0.22679265584921415,0.0,0.0,0.0,0.22679265584921415,0.03146208763272147,0.05430012736292694,0.0
11-30 10:00:00+01:00,0.0,0.0,0.21692351532028353,0.0,0.0,0.0,0.0,0.0,0.16576735737754297,0.0,0.0,0.0,0.1918263094159997,0.21692351532028353,0.0,0.0,0.0,0.21692351532028353,0.0,0.0,0.0
11-30 11:00:00+01:00,0.0,0.0,0.2151114930704887,0.0,0.0,0.0,0.0,0.0,0.19665261931543296,0.0,0.0,0.0,0.31902717386799984,0.2151114930704887,0.0,0.0,0.0,0.2151114930704887,0.0,0.0,0.0
11-30 12:00:00+01:00,0.011716281072057194,0.0,0.20159722715352069,0.0,0.0,0.0,0.0,0.0,0.16590268935830177,0.0,0.0,0.0,0.24097249368000145,0.20159722715352069,0.0,0.0,0.0,0.20159722715352069,0.0,0.0,0.0
11-30 13:00:00+01:00,0.0,0.0,0.2119097617502932,0.0,0.0,0.0,0.0,0.0,0.19184383158518298,0.0,0.0,0.0,0.30442465010799885,0.2119097617502932,0.0,0.0,0.0,0.2119097617502932,0.0,0.0,0.0
11-30 14:00:00+01:00,0.0,0.0,0.21138579163374538,0.0,0.0,0.0,0.0,0.0,0.1527039884409272,0.0,0.0,0.0,0.1539475993879998,0.21138579163374538,0.0,0.0,0.0,0.21138579163374538,0.0,0.0,0.0
11-30 15:00:00+01:00,0.0,0.0,0.2099221806151208,0.0,0.0,0.2652032093681145,0.0,0.0,0.1398872344462228,0.0,0.0,0.0,0.4566228587119998,0.2099221806151208,0.0,0.0,0.0,0.20992218061512102,0.0,0.11790221704808745,0.0
11-30 16:00:00+01:00,0.0,0.0,0.20530180527462338,0.0,0.0,0.27212041869290626,0.0,0.0,0.08984333547462932,0.0,0.0,0.0,0.4627813926800008,0.2053018052746225,0.0,0.0,0.0,0.2053018052746225,0.010335517562413328,0.1531081249516042,0.0
11-30 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 18:00:00+01:00,0.0056030382027993176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 19:00:00+01:00,0.023510328572204718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 20:00:00+01:00,0.03574175752350709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 21:00:00+01:00,0.0070615254267699405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 22:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-30 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 08:00:00+01:00,0.08273364669260973,0.0,0.19202681382275166,0.09155607435999974,0.0,0.0,0.0,0.0,0.18029498193702181,0.0,0.0,0.0,0.0,0.19202681382275166,0.0,0.0,0.0,0.19202681382275166,0.0,0.0,0.0
12-01 09:00:00+01:00,0.06438339954666766,0.0,0.19231630308187486,0.06232134675399985,0.0,0.0,0.0,0.0,0.16418462570627837,0.0,0.0,0.0,0.0,0.19231630308187486,0.0,0.0,0.0,0.19231630308187486,0.0,0.0,0.0
12-01 10:00:00+01:00,0.023735618135922665,0.0,0.1896096352621195,0.0,0.0,0.0,0.0,0.0,0.13156639946189191,0.0,0.0,0.0,0.004529724639999899,0.1896096352621195,0.0,0.0,0.0,0.1896096352621195,0.0,0.0,0.0
12-01 11:00:00+01:00,0.0,0.0,0.18962395547081923,0.0,0.0,0.0,0.0,0.0,0.10581504224794525,0.0,0.0,0.0,0.0,0.18962395547081923,0.0,0.0,0.0,0.18962395547081923,0.0,0.0,0.0
12-01 12:00:00+01:00,0.0,0.0,0.19896337708117073,0.0,0.0,0.0,0.0,0.0,0.10142509042903555,0.0,0.0,0.0,0.0,0.19896337708117073,0.0,0.0,0.0,0.19896337708117073,0.0,0.0,0.0
12-01 13:00:00+01:00,0.0,0.0,0.20802934800202388,0.0,0.0,0.0,0.0,0.0,0.1039721811276997,0.0,0.0,0.0,0.0,0.20802934800202388,0.0,0.0,0.0,0.20802934800202388,0.0,0.0,0.0
12-01 14:00:00+01:00,0.0,0.0,0.21999026496665475,0.0,0.0,0.0,0.0,0.0,0.14502963874280161,0.0,0.0,0.0,0.13823741110399912,0.21999026496665475,0.0,0.0,0.0,0.21999026496665475,0.0,0.0,0.0
12-01 15:00:00+01:00,0.0032232295096428333,0.0,0.23143858796859784,0.2013498787519998,0.0,0.0,0.0,0.0,0.2095669791631105,0.0,0.0,0.0,0.0,0.23143858796859784,0.0,0.0,0.0,0.23143858796859784,0.0,0.0,0.0
12-01 16:00:00+01:00,0.0,0.0,0.24586696471998493,0.0,0.0,0.21138991987008038,0.0,0.0,0.20777303269743974,0.011203786359030958,0.0,0.0,0.7969682310759997,0.24586696471998493,0.0,0.0,0.0,0.2458669647199851,0.02014309143174895,0.2322699343558654,0.0
12-01 17:00:00+01:00,0.0014204468943401413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 18:00:00+01:00,0.02686498596514029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 19:00:00+01:00,0.04902227151197454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 20:00:00+01:00,0.06425963700044254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 21:00:00+01:00,0.056428817148738424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 22:00:00+01:00,0.010946399022198666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-01 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17702038852890084,0.0,0.0,0.0
12-02 07:00:00+01:00,0.0,0.0,0.17381205025527469,0.0,0.0,0.0,0.0,0.0,0.11599925990713252,0.0,0.0,0.0,0.37213031486400006,0.17381205025527469,0.0,0.0,0.0,0.17381205025527469,0.0,0.0,0.0
12-02 08:00:00+01:00,0.0,0.0,0.0,0.49327684224330226,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.49327684224330226,0.0,0.0,0.0625,0.12428737401483159,0.3512019761691123,0.060088752695111027,0.510773038448,0.20312967420787215
12-02 09:00:00+01:00,0.0,0.0,0.4864939491413127,0.5217151133231008,0.0,0.0,0.0625,0.0,0.03851313143621693,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.1020060508586873,0.022160218590570005,0.5929693942079999,0.3200229298288991
12-02 10:00:00+01:00,0.0,0.0,0.4480360000200774,0.5468521702962679,0.0,0.16655266993333306,0.0,0.0,0.1665526699333333,0.053256893219544285,0.0,0.0,0.0,0.0,0.16655266993333306,0.0,0.0,0.0,0.0007781130160944976,0.3732159286199985,0.26976694765873177
12-02 11:00:00+01:00,0.0,0.0,0.49542644146872505,0.5959160845603526,0.0,0.16404729733681211,0.0,0.0,0.16404729733681211,0.0,0.0,0.0,0.0,0.0,0.16404729733681211,0.0,0.0,0.0,0.0,0.17874204927999915,0.16625639435964723
12-02 12:00:00+01:00,0.0,0.0,0.5721592849096524,0.6747399466241569,0.0,0.1609168128089209,0.0,0.0,0.16091681280892067,0.0,0.0,0.0,0.0,0.0,0.1609168128089209,0.0,0.0,0.0,0.0,0.12025178281999804,0.0633732104808426
12-02 13:00:00+01:00,0.0,0.0,0.5255735354903468,0.6277597231987261,0.0,0.16150738371982531,0.0,0.0,0.16150738371982465,0.0,0.0,0.0,0.0,0.0,0.16150738371982531,0.0,0.0,0.0,0.0,0.13903483299999753,0.12077840305127335
12-02 14:00:00+01:00,0.0,0.0,0.4680670116725867,0.5677760856538825,0.0,0.165215895022222,0.0,0.0,0.16521589502222223,0.017390596723139574,0.0,0.0,0.0,0.0,0.165215895022222,0.0,0.0,0.0,0.0004890835932859691,0.2833509818999982,0.22391334262111706
12-02 15:00:00+01:00,0.0,0.0,0.2614500970641984,0.6709013042867336,0.0,0.2327362187806048,0.062499999999999944,0.0,0.14498634633354668,0.062499999999999944,0.0,0.0,0.0,0.2614500970641984,0.0,0.062499999999999944,0.0,0.2614500970641983,0.00531772330655013,0.6194533393537853,0.0
12-02 16:00:00+01:00,0.0,0.0,0.24857389829851528,0.20507641389101727,0.193517887615318,0.0,0.06250000000000006,0.0,0.0,0.06250000000000006,0.0,0.0,0.8528663977206548,0.24857389829851528,0.0,0.06249999999999978,0.12153810324269862,0.2485738982985155,0.03073060480398709,0.0,0.0
12-02 17:00:00+01:00,0.010077961478620412,0.0,0.1885260845187524,0.0,0.0,0.0,0.0,0.0,0.13974992328437194,0.0,0.0,0.0,0.26480327306000273,0.1885260845187524,0.0,0.0,0.0,0.1885260845187524,0.0,0.0,0.0
12-02 18:00:00+01:00,0.032686820975210334,0.0,0.19212272920036977,0.0,0.0,0.0,0.0,0.0,0.16324019485239522,0.0,0.0,0.0,0.2702714235880012,0.19212272920036977,0.0,0.0,0.0,0.19212272920036977,0.0,0.0,0.0
12-02 19:00:00+01:00,0.05221267822542583,0.0,0.18955866028745572,0.0,0.0,0.0,0.0,0.0,0.15954373716603593,0.0,0.0,0.0,0.17661201372000124,0.18955866028745572,0.0,0.0,0.0,0.18955866028745572,0.0,0.0,0.0
12-02 20:00:00+01:00,0.07157625829619914,0.0,0.17051932093851274,0.0,0.0,0.0,0.0,0.0,0.09384361635396374,0.0,0.0,0.0,0.0,0.17051932093851274,0.0,0.0,0.0,0.17051932093851274,0.0,0.0,0.0
12-02 21:00:00+01:00,0.07332071800529247,0.0,0.29297406287823025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007935736922913328,0.0,0.0,0.0
12-02 22:00:00+01:00,0.06885160624977898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-02 23:00:00+01:00,0.05935874342643036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-03 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-03 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-03 02:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-03 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
