LoadLevel,Network_Line_Out_bus004_bus011_cac1,Network_Line_Out_bus005_bus006_cac1,Network_Line_Out_bus006_bus007_cac1,Network_Line_Out_bus008_bus005_cac1,Network_Line_Out_bus011_bus013_cac1,Network_Line_Out_bus012_bus016_cac1,Network_Line_Out_bus015_bus033_cac1,Network_Line_Out_bus017_bus113_cac1,Network_Line_Out_bus025_bus027_cac1,Network_Line_Out_bus026_bus030_cac1,Network_Line_Out_bus030_bus038_cac1,Network_Line_Out_bus033_bus037_cac1,Network_Line_Out_bus054_bus056_cac1,Network_Line_Out_bus068_bus069_cac1,Network_Line_Out_bus069_bus077_cac1,Network_Line_Out_bus077_bus082_cac1,Network_Line_Out_bus080_bus099_cac1,Network_Line_Out_bus082_bus083_cac1,Network_Line_Out_bus092_bus093_cac1,Network_Line_Out_bus094_bus100_cac1,Network_Line_Out_bus099_bus100_cac1
12-10 04:00:00+01:00,1.42109E-14,0.004672586,-4.26326E-14,6.799102542,0.00032446,-0.004079601,0.09037163,0.813495966,1.034759259,0.608176675,15.71406,0.214624993,-0.000611201,0.164740503,-0.10649141,-0.002944473,0.006555873,0.022817508,2.38909E-06,-0.008704589,0.032940174
12-10 05:00:00+01:00,-9.46639E-06,7.92769E-06,-1.07978E-06,0.454016044,0.000336112,-0.000793946,-0.011495897,0.05103874,0.025265237,0.089987451,0.618228961,-0.007837585,-1.09251E-05,0.01068736,0.512052746,0.22048195,112.3686008,5.912849789,-2.084286176,-2.319902125,112.6478993
12-10 06:00:00+01:00,-3.23401E-08,-3.94345E-06,6.88013E-07,0.152441695,-2.65748E-06,-4.99229E-06,-1.47938E-06,0.173583443,-0.000319545,0.004698392,0.000523581,-1.47446E-05,1.45441E-06,-0.000594413,0.026561738,0.053781198,98.7507563,6.522430202,-1.427462952,-2.325040718,99.02375617
12-10 07:00:00+01:00,-8.32001E-05,-0.181798846,-0.00013964,1.509815164,-0.040146124,0.018734121,0.057701203,1.168820932,0.144142847,2.125724749,0.2514387,0.051069176,7.84978E-06,0.010444801,0.032060886,0.115832069,112.215312,5.901285373,-1.178838418,-2.144334351,113.0510482
12-10 08:00:00+01:00,-2.81799E-05,0.790041283,-0.000207061,3.812368181,-0.475839307,0.287871748,0.276607174,3.992434603,1.207830598,10.13651054,1.270051751,0.267208697,2.57336E-05,0.081835133,0.1447722,0.465140648,113.4600857,13.76846823,-1.807215738,3.344461099,117.217362
12-10 09:00:00+01:00,1.3877E-05,-0.017114392,3.24669E-06,-3.882828564,0.014368316,0.248995546,-0.920508634,1.28555186,0.232616516,0.986379802,3.762261031,-1.484160068,2.80491E-05,0.016403404,0.024605533,0.161606969,117.8070875,8.268589101,-1.541824064,-1.717276268,118.8448376
12-10 10:00:00+01:00,-0.057448899,0.065688005,-0.047275023,7.005031013,0.274611362,0.688262445,-2.393941834,0.728954945,-0.417679556,-0.255331964,10.01007262,0.05466693,-5.92807E-05,0.134421048,-0.032923191,0.106102543,118.383307,7.869419822,-1.518678213,-2.575640802,119.1390316
12-10 11:00:00+01:00,-0.116176124,-0.234232508,-0.056692132,7.408797271,-7.10543E-15,0.569185392,-2.018541601,3.00335931,-0.005355688,0.761983268,13.02355172,1.616360641,0.000132633,0.077729761,-0.023162577,0.068392993,115.5292794,7.694890302,-1.696650313,-2.96265011,116.1543668
12-10 12:00:00+01:00,-1.28608E-12,-8.88178E-13,-1.66978E-12,-0.59163372,-3.62377E-13,0.828699585,5.75340042,0.984137411,-0.49090389,-6.920058757,17.18575706,14.76308167,-0.021934741,2.835323121,57.30277905,0.996625419,3.300005898,468.3833955,-2.608612635,284.1829022,107.0302924
12-10 13:00:00+01:00,0.012631516,-0.024208933,-0.011119226,0.204139191,-5.96856E-13,0.879427619,4.965416295,1.455517546,-0.091325865,-7.376491131,8.038717588,11.26459385,0.033295727,9.138211424,58.17787042,1.294712944,3.257125789,369.0669553,-3.404838059,239.4364651,94.04783296
12-10 14:00:00+01:00,-0.017804978,-0.120507021,-0.026719982,1.859869959,1.09424E-12,1.012325499,4.912822568,1.417585352,0.027030968,-6.361080163,5.547844861,7.777050732,0.055517728,13.43992442,59.34946364,2.114423708,4.205231229,272.0686766,-2.817478179,218.5508985,78.82131734
12-10 15:00:00+01:00,-0.03319271,0.760523748,-0.046235946,2.349475104,-5.71987E-13,0.510320304,5.474972041,0.764351677,-0.355544407,-9.101762342,3.251306871,5.811156966,0.184156294,14.07642782,61.75605522,3.544991857,14.96532424,325.1707579,-2.892085333,237.5169256,83.10670907
12-10 16:00:00+01:00,0.396392984,0.948063994,-0.128195833,3.452328635,-0.327705592,0.544493638,5.950671902,0.02557984,-0.038127278,-10.96354623,-0.579375331,4.904751575,0.295160222,14.57811533,63.25434865,0.873414572,12.18195314,435.6597221,-1.424694254,278.3421036,80.58353162
12-10 17:00:00+01:00,-0.00015182,-0.001872753,-6.32373E-05,-3.636566995,0.060005606,-0.359942265,5.669814427,2.543706451,0.964728157,-11.12894383,-1.336760286,3.9724749,0.373310843,13.73865382,52.47797493,-2.762281254,5.169696937,473.9821558,-1.807843632,290.9152392,76.81842126
12-10 18:00:00+01:00,0.000228726,14.7261962,-0.000130242,46.88936453,-4.963009892,-0.141000719,9.956365325,18.76131813,18.10756624,15.92444479,15.28271751,0.009579813,0.248659537,16.28809367,57.49676314,-0.002156533,1.719979621,468.6234608,-1.446480067,276.5351544,50.63585118
12-10 19:00:00+01:00,0.00023925,13.33107209,-0.000126698,126.0113883,-4.545782918,-1.744095744,0.339878819,33.9057429,33.04457674,18.75343798,22.4501392,-0.346148918,0.419546374,19.00056276,47.33050311,1.919490067,3.391365231,424.3020183,-1.073907453,239.6888204,50.10053418
12-10 20:00:00+01:00,0.000476326,6.35366258,-4.84864E-05,108.4130901,-1.224047319,-3.595536877,-0.012339933,23.17738356,22.27489464,-0.380604035,20.2184272,1.08311056,0.522132391,11.63537578,40.13849965,2.469752328,2.451524753,242.1266966,-1.291959768,198.8008871,48.59198656
12-10 21:00:00+01:00,-9.3281E-05,-0.733943163,1.06959E-05,5.86874677,-0.074960062,-0.014646027,0.037758331,0.01540304,-0.565507466,-9.325460116,2.997351387,-0.267488171,0.208734579,2.103642085,9.368065097,0.761845054,26.92165849,32.46041457,-1.137931527,25.05372113,80.16237147
12-10 22:00:00+01:00,-0.002653094,-0.24073667,-0.000164933,3.297264434,-0.032417959,0.001173108,0.018688906,-0.512906356,-0.445481514,-7.131459544,4.003923522,0.068513357,0.047899573,0.394461026,3.692731779,0.414037689,71.70931329,15.67115646,-1.4930979,6.126551917,74.5157774
12-10 23:00:00+01:00,0.000620839,0.011100381,0.000125924,1.51497166,0.000130102,0.005435254,0.191623262,-0.495704427,-0.322508002,-3.303390463,11.01133788,0.314596996,0.029344833,0.136030941,1.326954171,0.154871008,51.50990471,9.636608233,-1.986649411,-0.686379156,52.04408122
12-11 00:00:00+01:00,-0.044363324,-0.083018987,-0.003480091,7.40660381,-0.013028888,0.017754031,1.559345779,0.718280192,0.302921675,-0.440055624,22.64040482,2.018588859,0.003786471,0.021790931,0.16171821,-0.002300666,67.85165114,0.030409019,-0.002036242,2.4577964,67.84664634
12-11 01:00:00+01:00,-0.044861176,-0.111364127,-0.004670962,8.678609031,-0.001969572,0.010159295,1.437424549,0.303651195,0.396200962,-0.568877051,21.33118926,1.846101263,0.003112027,0.019502878,0.075241032,0.000537041,98.95705419,0.034184546,-0.002387109,2.20187555,98.95148223
12-11 02:00:00+01:00,-7.10543E-15,0.000212032,1.42109E-14,8.382599925,-0.000371897,-0.003741914,0.321603583,1.150737027,0.257417431,-0.532337983,19.26654565,0.721221275,0.001998102,-0.043220284,0.035237005,-0.005820225,0.005248962,0.004853519,-7.10543E-15,0.000906321,0.000774807
12-11 03:00:00+01:00,2.84217E-14,0.000241338,1.42109E-14,7.618787095,0.000450329,-0.00628567,0.041510962,0.964349282,0.257630712,-0.561390488,17.7974884,0.147450976,0.002233377,-0.051966326,0.033818784,-0.005920974,0.005255908,0.003369967,0,0.000913774,0.000780932
12-11 04:00:00+01:00,1.77636E-13,0.000210702,1.84741E-13,7.503363444,0.000343105,-0.005467146,0.021771737,0.902337401,0.265200708,-0.556533735,17.40446527,0.128807778,0.002274284,-0.046718169,0.044249148,-0.005487667,2.20268E-13,0.017130065,2.06057E-13,0.014537223,0.014389129
12-11 05:00:00+01:00,2.84217E-14,4.70256E-05,2.84217E-14,8.605559863,-0.001646814,0.002073651,0.054405928,1.023514218,0.292000449,-0.380507361,18.55970887,0.493634967,0.002052692,-0.00612852,-0.02542637,-0.01076562,106.0333399,0.076564124,8.52651E-14,4.959827052,104.1867505
12-11 06:00:00+01:00,0.03136669,0.15409042,0.003197649,6.129344704,-0.006915468,0.018346504,0.163464645,0.525318947,0.804363209,-0.237356234,19.26022691,0.434734543,0.002723548,-0.175699756,0.071760241,-0.016424291,102.5247971,2.417271168,-0.325637961,6.727715547,100.8947833
12-11 07:00:00+01:00,-4.67087E-06,-0.091663426,1.67721E-06,1.611732881,-0.015306921,0.001971849,-0.049523547,0.347032504,0.182821025,0.307860676,0.637165575,-2.60E-02,6.69E-05,-0.064616902,1.90E-01,0.177258764,1.02E+02,3.991183381,-2.591505233,-1.774492597,102.1435996
12-11 08:00:00+01:00,-6.5979E-06,-0.083900213,1.92054E-06,2.03424259,-0.001842198,-0.002373772,0.067026423,0.58855748,0.153483751,0.149033799,0.328254907,7.52E-02,-0.001359048,-0.08443868,5.76E-01,0.190897795,114.1305904,6.959660735,-2.682905736,-1.703064679,114.1339809
12-11 09:00:00+01:00,1.19515E-05,-4.23404E-05,3.71279E-06,0.145360729,-7.63069E-05,-0.000460591,0.005733225,0.16950163,-0.024039559,-0.090616105,0.024668725,7.03E-03,4.75806E-05,-0.158409087,5.08E-01,0.181365829,114.9101006,7.078456147,-2.602871197,-1.766805669,115.1321536
12-11 10:00:00+01:00,2.37457E-05,1.352497078,3.33108E-06,1.255306276,-0.008947635,-0.005009723,-0.002542096,0.127647231,0.00222033,0.002864376,0.001237245,-0.004561852,-0.000105821,-0.137687991,0.43587837,0.137142765,114.377376,6.358899605,-2.342148153,-1.504017407,114.5491998
12-11 11:00:00+01:00,0.12683677,1.411610304,-0.027074989,6.557342469,0.393764778,0.491279089,0.104751166,0.925132105,0.161255307,0.770902965,2.799061618,3.64E-01,-9.98304E-05,-8.31E-02,3.80E-01,0.135859087,106.5576204,6.01884146,-2.289732556,1.076833002,106.6085477
12-11 12:00:00+01:00,0.061291722,1.510243228,-0.033664644,7.023181886,0.147460047,0.368008286,-0.479801975,1.825234312,0.651311143,2.180020361,4.862566911,5.37E-01,0.000118205,-5.29E-02,3.33E-01,0.134242847,106.0127066,5.774572387,-2.017857521,2.725031539,106.0309047
12-11 13:00:00+01:00,-0.026373027,1.552605902,-0.036988586,7.425883666,0.172919493,0.459452791,-0.651244235,1.377010255,0.886514016,1.886610628,6.303797055,6.93E-01,-8.08707E-05,-0.019657039,0.129322182,0.128749454,102.0569999,5.587043274,-1.915603613,2.761674372,102.231881
12-11 14:00:00+01:00,0.009087314,1.518618865,-0.053394455,7.262680171,0.190161128,0.539488604,-0.048571635,0.455094258,0.303573871,0.38524261,5.81109575,3.08E-01,-5.07E-05,-0.046748978,1.35E-01,0.13538168,9.98E+01,5.764473441,-2.165259637,1.757470042,99.92117198
12-11 15:00:00+01:00,0.17128353,1.506170117,-0.077293699,6.767046522,0.282560517,0.512685263,0.206277167,0.473535523,0.065523793,-0.159520638,4.344184856,6.44E-02,-3.31E-05,-0.066023618,3.59E-01,1.54E-01,1.04E+02,6.200273196,-2.379616666,-0.818974648,104.1857778
12-11 16:00:00+01:00,1.63382E-05,1.522296206,2.37531E-06,0.060234079,1.75644E-05,0.016875141,-0.008562474,0.014818809,0.001868097,0.004991592,0.88145032,-0.303256206,-1.22E-05,-0.088538458,0.572984915,0.14544895,1.04E+02,6.220315127,-2.593324289,-1.500228926,103.8306218
12-11 17:00:00+01:00,-1.54887E-05,9.16601E-05,-1.37332E-05,0.770165551,6.12281E-06,0.000208413,0.008355981,0.67165419,0.071089346,0.394347104,-0.020113519,6.09E-03,3.05465E-05,-0.013769966,0.300621987,0.203465321,64.71725415,7.267617984,-3.215193754,-2.634361742,64.97396755
12-11 18:00:00+01:00,0.000226818,17.23618029,-0.000119806,119.9235516,-4.977518318,-1.922259979,-0.595709527,21.75203663,21.00083638,18.928865,19.8922992,0.120289011,-0.000849146,0.003491224,0.406704498,0.237612682,59.18870413,7.310880363,-3.303504777,-2.495661585,59.28101355
12-11 19:00:00+01:00,0.000274325,12.30414807,-0.000120837,180.3784627,-5.12987415,-2.343946826,-2.037965771,32.54554203,31.91798095,26.86751894,25.84343151,2.418849939,0.009975334,-0.038795981,-0.391739925,0.141301939,56.49999624,3.774818098,-3.289880684,-1.352417921,56.12236188
12-11 20:00:00+01:00,0.000468145,7.159989825,-6.92941E-05,148.1504666,-2.761692231,-2.937696383,-0.052117178,18.73732925,17.11802761,23.9877266,12.62617561,3.17E+00,0.004317985,-2.153358369,1.921274919,0.248817667,51.93213623,3.722074091,-2.955484267,-0.731811049,51.51602277
12-11 21:00:00+01:00,-1.03312E-05,-0.767464453,1.17668E-06,6.328569444,-0.146329803,-0.037197914,-0.089834345,0.703840514,0.388047256,-0.032840601,0.871964343,-9.32E-03,-8.17192E-05,-0.073653006,0.075937805,0.111082792,8.11E+01,6.726170894,-2.494876293,-2.613911501,81.27015392
12-11 22:00:00+01:00,-5.9411E-06,-0.474093846,1.478E-06,2.85276255,-0.076528259,0.011317703,-0.123883544,0.674427665,0.412497268,0.881046835,1.810946595,-0.003390831,-2.45E-04,0.045915156,0.364794152,0.163353993,7.13E+01,4.89225562,-2.086939702,-1.954767261,71.15425549
12-11 23:00:00+01:00,0.00229833,-0.110873827,-4.76517E-05,1.926129295,-0.050572143,0.027015851,-0.073402704,0.673976566,0.291932339,0.932713543,7.20560856,7.74E-02,-3.33E-04,0.060496931,0.20208857,0.151277571,6.60E+01,3.954615389,-1.81844973,-0.485658522,65.58253391
12-12 00:00:00+01:00,0.007953255,0.028349459,0.000656642,2.840754496,-0.008047835,0.014093457,0.017264587,0.541146769,0.513076021,-0.055834065,17.62377296,1.55E-01,-6.80E-04,0.092224058,0.139965247,1.12E-01,6.28E+01,3.645366819,-0.640875863,2.681873499,62.74645296
12-12 01:00:00+01:00,0.037749701,0.128713785,0.004511656,5.759324215,-0.006230966,0.012950181,0.439261668,0.165285211,0.994648249,-0.376807253,18.13940865,0.647377659,-7.93E-04,0.31134856,-0.482775712,-0.022523817,9.25E+01,2.448185594,-0.003431745,2.796652993,92.52520121
12-12 02:00:00+01:00,0.010401468,0.089675455,0.001304218,7.140042524,-4.32109E-05,-0.012024357,0.434661574,0.296314531,1.092132194,0.211254213,17.52899434,0.639497724,-8.21E-04,0.161185736,-0.641029446,-0.004949896,1.39E-02,0.022239479,0.000922813,0.006986254,0.024728063
12-12 03:00:00+01:00,-5.68434E-14,0.000378938,-1.06581E-13,7.748366842,0.001131048,-0.005274735,0.294751519,1.006063222,0.94836557,0.603608767,17.28438745,0.480273067,-6.78E-04,0.061022359,0.059593163,-0.003420445,-7.10543E-14,0.026084482,-4.26326E-14,-0.009645736,0
12-12 04:00:00+01:00,-2.84217E-14,0.000362808,0,7.572165526,0.001399589,-0.00547437,0.01445428,0.960102253,0.667779804,0.414524215,16.82264346,0.182003175,-7.19E-04,-0.057062854,0.061390257,-0.005024639,-7.10543E-15,0.019554935,0,0.487675954,0.00205196
12-12 05:00:00+01:00,0.02832865,0.108324271,0.003901534,5.675912867,0.000765928,0.002368154,0.250571752,0.163046839,0.934977382,-0.288663697,15.42704093,0.464936692,-5.39E-04,0.542719817,-0.795172413,-0.03064164,0.026418282,0.057203487,-0.022148706,2.991490845,2.074256337
12-12 06:00:00+01:00,0.003648745,0.018757579,8.98818E-05,1.79403766,-0.002280009,0.002910802,-0.094185148,-0.126826411,0.707123496,-0.138399663,8.131749457,0.134409882,3.9241E-05,1.276197941,0.920305625,-0.05772154,116.4874637,0.904327686,-0.248441579,5.507800942,114.6294229
12-12 07:00:00+01:00,-6.64056E-05,-0.024517492,-0.000142083,1.045658089,-0.002213082,-0.00397111,0.007763868,0.665804394,-0.029977495,0.42394102,-0.029947101,0.006342135,-9.87264E-07,-0.004214304,-0.0239806,-0.003081198,9.80E+01,1.32587291,0.499051184,-2.465980487,98.21835232
12-12 08:00:00+01:00,4.3803E-05,-0.255838925,-0.000148732,2.39302803,-0.024591129,0.005547413,-0.007927413,0.832876647,0.053815081,1.633535922,0.310135772,-4.92E-03,1.39E-05,-1.06E-02,-4.19E-02,-3.17E-02,1.02E+02,1.215758951,4.258690666,-0.878028277,102.6798878
12-12 09:00:00+01:00,8.04151E-06,1.25495E-05,2.26316E-06,-0.234855477,-3.08513E-05,0.00041921,0.036115072,0.856181517,0.013951087,0.55195938,1.138177872,-5.98E-03,-1.58E-05,-0.001121869,-2.25E-02,-1.67E-02,1.03E+02,1.501932141,0.423987834,-1.265854816,103.4653601
12-12 10:00:00+01:00,-0.007387977,1.408885438,-0.007946051,3.938477961,-0.04802512,0.211336045,-0.191483813,0.357861892,-0.031060297,0.17285275,3.464198513,-6.12E-01,-1.61E-05,0.073410747,0.045196192,-0.043904648,107.6602921,0.92347847,0.466802965,-0.928862382,107.8672064
12-12 11:00:00+01:00,-0.119805693,1.330548062,-0.030921548,7.685974728,0.346336073,0.609647374,-0.304572254,0.394680215,-0.186033848,-0.136159954,7.149849561,-5.55E-01,-7.28392E-05,0.170123634,-0.114959151,-0.049014345,102.7615908,0.226657302,0.970836177,-0.760604244,102.9744978
12-12 12:00:00+01:00,-0.041573797,1.181760097,-0.033821349,7.837655074,0.145425559,0.592238667,0.000393309,0.634973698,-0.151271542,-0.099107645,7.628794497,-3.03E-01,-1.23E-04,0.334331719,8.53E-02,-0.064693413,1.04E+02,-0.291018963,0.99595806,-0.813698464,103.8292774
12-12 13:00:00+01:00,-0.116321511,1.210805049,-0.030355489,7.322391298,0.343194258,0.667974493,-0.186818543,0.063396958,-0.132774854,-0.048901193,5.563923022,-5.44E-01,-3.10E-05,5.93E-02,-9.87E-02,-6.43E-02,9.23E+01,-0.242246113,3.427482273,-0.879868653,92.48128033
12-12 14:00:00+01:00,-0.002531042,1.31377701,-0.001984162,3.868817597,-0.01407726,0.16776427,-0.030572859,0.344183632,-0.026203713,0.162639345,3.228724717,-5.82E-01,-1.34E-05,0.024669334,6.51E-02,-0.050759932,9.23E+01,0.248468779,1.484169817,-0.760741539,92.45038249
12-12 15:00:00+01:00,1.25167E-05,-0.002548586,3.03308E-06,0.059471532,0.003386588,0.034098687,0.032699949,0.725543811,-0.01296337,0.406713746,1.968821039,-1.32E-01,-2.41E-05,-0.009583411,4.23E-02,-0.025142675,9.54E+01,0.484601976,2.06620203,-0.887973838,95.64272638
12-12 16:00:00+01:00,-0.00041958,0.000141556,-0.000197439,0.651614266,0.000173671,0.001933494,0.009498511,0.836119114,0.026752824,1.043618954,0.633171251,0.008038168,-0.000167904,-0.011998013,0.255488341,0.178691393,96.52788965,2.255802574,-0.704614552,-2.556304804,97.09436445
12-12 17:00:00+01:00,0.000424801,0.967073352,-0.00019961,36.17409592,-1.493363623,-0.247181916,-3.419639952,3.606884562,2.057096326,2.258278456,1.731655645,-0.214312163,0.003789855,-0.012510422,0.310409475,0.191525932,60.63921658,1.911424567,-0.143695441,-2.299509283,60.85783431
12-12 18:00:00+01:00,0.000721491,11.79608472,-0.000169126,369.9621341,-9.630161241,0.257139374,-5.031986804,46.04554099,44.51951896,37.40325932,42.02558767,-0.809141745,0.040277837,0.06211785,-0.287576113,0.242396025,50.74517049,2.93594093,-0.594850761,-2.552174499,50.95509187
12-12 19:00:00+01:00,0.000387894,8.572834944,-0.000120506,337.9112637,-8.263425541,-0.49516814,-3.665640338,43.43082087,42.31078951,34.14517179,45.02040042,0.392482559,0.044898726,0.125755917,-0.305777144,0.167219659,46.21866338,1.102302771,-0.642205973,-2.716549206,46.28552843
12-12 20:00:00+01:00,0.000307354,4.97973425,-0.000130933,199.4134966,-4.574442239,-2.590151851,-2.32758367,34.2396223,31.99533268,28.96635539,28.02738685,1.604503626,0.04930348,0.11944732,-0.407369266,0.035088892,43.12868354,1.069117273,-0.820818264,-1.05905293,42.66440771
12-12 21:00:00+01:00,-7.49572E-06,-0.619654527,8.57987E-07,8.165093806,-0.291239201,-0.091590548,-0.262419521,0.879138175,0.531693187,-0.044619741,1.006514453,-0.073319805,0.000698512,-0.198401225,0.094486609,0.004973895,47.24841633,2.130177173,-0.974331072,-2.522381441,47.21391672
12-12 22:00:00+01:00,-5.76828E-06,-0.631463471,6.29228E-07,4.009890665,-0.164195824,0.029805782,-0.282819679,1.032675124,0.561953235,2.189074795,4.635874216,-0.121067377,0.002389281,0.084225161,0.083950126,0.050036911,70.53444356,2.610844442,-1.207040218,0.090563049,70.03238206
12-12 23:00:00+01:00,0.0023514,-0.156899945,-6.43732E-05,2.468998598,-0.065285621,0.025617019,-0.129795366,0.748666456,0.408748235,1.179482747,12.73265585,0.007693521,0.001834335,0.06082525,0.076531021,0.063778184,77.69153482,2.931356384,-0.995926542,0.21072615,77.06711498
12-13 00:00:00+01:00,0.035919673,0.126397409,0.002261884,5.057204489,-0.021545087,0.0188659,0.380338457,0.614044363,0.943408905,-0.012925814,21.05208079,0.600943407,0.001678532,-0.083806372,-0.507418424,-0.018301644,80.94649256,1.744068005,-0.002581978,4.413055473,80.32567123
12-13 01:00:00+01:00,0.033713869,0.112217046,0.003998428,7.428819727,-0.004315032,0.005523703,0.788788952,0.153056298,0.917712268,-0.145585071,20.21493794,1.176790574,0.001468712,-0.407485646,0.035167132,0.016888063,96.82100747,0.029250976,0.001068404,3.279263638,96.55114214
12-13 02:00:00+01:00,-3.55271E-14,0.000309947,-1.77636E-13,8.904127319,-0.00054179,-0.003196904,1.164943846,1.163993323,0.818444816,0.76156552,20.02502498,1.532466595,0.001447229,-0.061307805,0.101477723,-0.003405197,-6.39488E-14,0.023728499,-2.13163E-14,0.295073456,7.10543E-15
12-13 03:00:00+01:00,-1.13687E-13,0.000324559,-1.42109E-13,7.916108729,0.000460274,-0.004433751,-0.010962172,0.954250621,0.252247539,-0.426589901,18.11272924,0.076176804,0.001538527,-0.060895992,0.061898315,-0.003319233,-1.27898E-13,0.023586302,-9.9476E-14,0.151072737,-5.68434E-14
12-13 04:00:00+01:00,5.68434E-14,0.000319293,5.68434E-14,7.789829649,0.00065524,-0.004465141,-0.027371251,0.912300745,0.254379631,-0.503698307,17.73447767,0.061251732,0.001727956,-0.058662116,0.064724372,-0.004770931,4.26326E-14,0.0183205,5.68434E-14,0.594888086,0.002093216
12-13 05:00:00+01:00,-7.10543E-15,0.000120863,0,8.755053533,-0.00065987,-0.002097383,0.334993341,1.113878044,0.793182038,0.694093962,18.92942885,0.737395552,0.001979907,-0.037524725,-0.064334068,-0.007828346,-1.42109E-14,0.008543496,-7.10543E-15,2.708142414,1.382325501
12-13 06:00:00+01:00,0.030074534,0.111706962,0.002127298,4.226439263,-0.002864857,0.00603848,0.125773654,0.312946679,0.778898786,-0.26906889,17.35858761,0.363347739,0.002987682,0.377234121,0.51804722,-0.289606681,124.5298886,0.261725181,-0.445139795,6.499851597,122.5345306
12-13 07:00:00+01:00,-2.6251E-06,-0.004515351,9.44112E-07,1.142817227,0.001775712,-0.009151769,-0.0685398,0.265533504,0.114692523,0.372448368,0.782150892,-0.044965338,5.66E-04,-0.025526607,-0.005962861,0.008797482,1.11E+02,5.233390248,-1.424526226,-2.287748485,111.3990763
12-13 08:00:00+01:00,-4.40749E-06,-0.248522669,1.00667E-06,2.545165455,-0.017825225,-0.009033407,-0.089430782,0.616419976,0.226753908,-0.035601311,0.510715702,-6.24E-02,6.63E-05,-1.13E-01,0.532863778,0.209137225,1.14E+02,7.11287417,-1.642982796,-2.548062642,113.7969311
12-13 09:00:00+01:00,2.21478E-06,-6.91016E-05,1.74921E-06,0.499380234,-0.000159224,-0.000434605,0.025926487,0.426379386,0.006115804,-0.10494732,0.053786865,0.027614917,-0.000699502,-0.167528912,0.651882547,0.216249483,1.11E+02,8.247492662,-1.644628923,-2.453764962,111.6486262
12-13 10:00:00+01:00,1.92405E-05,0.001233963,3.7595E-06,-0.065125465,-0.002227529,-0.006014081,-0.003625016,-0.046441047,-0.045499163,-0.081739771,0.009515547,-0.005129218,0.000452364,-0.238334016,0.658304595,0.219685408,108.8920217,8.545195526,-2.889659645,-2.776839419,109.4242393
12-13 11:00:00+01:00,2.65275E-05,1.105335358,3.89282E-06,6.62303356,0.027698008,-0.015817909,-0.002663277,0.18741329,-0.031961348,-0.040935827,0.138438862,-0.004844703,0.00027739,-0.229679792,0.534565861,0.200972793,109.722444,8.794999742,-2.633564599,-1.894807633,109.9888631
12-13 12:00:00+01:00,-0.120503035,0.910986114,-0.031623434,9.245057999,0.370775202,0.498271084,0.051529247,1.978594356,0.635142066,2.765927282,2.813896952,0.110893231,-0.000311557,-0.1720454,0.420209558,0.165152102,109.3722181,8.727830418,-2.279496373,3.096878649,109.3139734
12-13 13:00:00+01:00,-0.115036555,0.986839027,-0.03098981,7.749413128,0.378416132,0.495178907,0.135936866,3.082908319,1.211785101,3.845397394,3.099570495,2.25E-01,-2.49E-04,-1.25E-01,2.47E-01,0.1612626,9.85E+01,8.757992994,-1.01523782,4.436935214,97.46397384
12-13 14:00:00+01:00,2.77438E-05,1.126701344,3.75444E-06,7.51603778,0.21181198,-0.017537558,-0.002743728,0.383474702,0.005439795,1.216929819,0.837770511,-3.24E-03,-1.73E-04,-0.121734586,4.07E-02,0.098964144,9.65E+01,8.188215144,-2.68416669,2.087173888,96.58978912
12-13 15:00:00+01:00,1.81771E-05,1.168626885,2.55774E-06,-0.058247181,-0.005664351,-0.005232268,-0.003571928,0.109238542,0.002567643,0.002716857,-1.02782E-05,-3.46E-03,-1.64E-04,-0.119238687,2.02E-01,1.62E-01,1.01E+02,8.572904911,-2.795164866,-1.910345632,100.6112918
12-13 16:00:00+01:00,1.3357E-05,1.1658E-05,3.2292E-06,0.033751499,1.30464E-05,0.000169211,-0.003701102,0.078176047,0.002268049,0.006073169,-0.003456517,-0.002946217,-0.000151904,-0.136046485,0.388050817,0.176498571,9.85E+01,9.23756987,-2.968076542,-2.029079837,98.68578174
12-13 17:00:00+01:00,0.00014717,0.000980869,-5.98638E-05,1.800933765,-0.000139637,0.000953596,-0.094186935,0.706627361,0.094487957,-0.044675891,0.206398976,-0.054206087,0.000128807,-0.031144364,0.51019878,0.227397946,54.44760978,9.955057908,-3.35248977,-2.617654665,54.54978307
12-13 18:00:00+01:00,0.000250937,17.02611726,-9.29217E-05,88.80955401,-3.591045115,-4.043388286,-2.230854112,17.37960422,16.62579359,17.31378099,15.00112485,1.811988565,0.024867989,-0.159388953,0.381632126,0.130839024,45.76465033,4.909338901,-3.331849667,-1.082799588,45.37872401
12-13 19:00:00+01:00,-1.16442E-05,4.698720298,1.01162E-06,52.778114,-1.972514111,-1.416679924,-0.636716811,5.33150794,4.721095185,4.981647952,4.056947683,6.73E-01,0.000224928,-1.823941845,0.993071485,0.153456473,40.50019267,4.507704779,-3.216373289,-1.517830707,40.11631719
12-13 20:00:00+01:00,-1.01431E-05,-0.566665524,1.16867E-06,4.696390412,-0.171431926,-0.030703842,-0.116748391,0.542728052,0.38909712,0.023882428,1.07688994,-3.60E-02,1.03604E-05,-0.012330071,0.106279803,0.141644103,34.2791065,6.056006441,-2.865390459,-2.662393343,34.31643271
