Period,Scenario,Stage,LoadLevel,InitialNode,FinalNode,Circuit,EUR/MW
2030,sc01,st1,12-04 19:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-04 19:00:00+01:00,N_116,N_117,cac1,-0.0005725189221195071
2030,sc01,st1,12-04 20:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-04 20:00:00+01:00,N_116,N_117,cac1,-0.000572518928481411
2030,sc01,st1,12-04 21:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-04 21:00:00+01:00,N_116,N_117,cac1,-0.002746438928678058
2030,sc01,st1,12-04 22:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-04 22:00:00+01:00,N_116,N_117,cac1,-0.002746438930909751
2030,sc01,st1,12-04 23:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-04 23:00:00+01:00,N_116,N_117,cac1,-0.002746438929767773
2030,sc01,st1,12-05 00:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 00:00:00+01:00,N_116,N_117,cac1,-0.0027464389305295158
2030,sc01,st1,12-05 01:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 01:00:00+01:00,N_116,N_117,cac1,-0.0027464389293509438
2030,sc01,st1,12-05 02:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 02:00:00+01:00,N_116,N_117,cac1,-0.0027464389226028113
2030,sc01,st1,12-05 03:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 03:00:00+01:00,N_116,N_117,cac1,-0.0027464389253724956
2030,sc01,st1,12-05 04:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 04:00:00+01:00,N_116,N_117,cac1,-0.002746438925617687
2030,sc01,st1,12-05 05:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 05:00:00+01:00,N_116,N_117,cac1,-0.002746438927170446
2030,sc01,st1,12-05 06:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 06:00:00+01:00,N_116,N_117,cac1,-0.002746438931336973
2030,sc01,st1,12-05 07:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 07:00:00+01:00,N_116,N_117,cac1,-0.0027464389317352245
2030,sc01,st1,12-05 08:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 08:00:00+01:00,N_116,N_117,cac1,-0.0027464389318098024
2030,sc01,st1,12-05 09:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 09:00:00+01:00,N_116,N_117,cac1,-0.0027464389322660737
2030,sc01,st1,12-05 10:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 10:00:00+01:00,N_116,N_117,cac1,-0.002746438931679463
2030,sc01,st1,12-05 11:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 11:00:00+01:00,N_116,N_117,cac1,-0.002746438931923949
2030,sc01,st1,12-05 12:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 12:00:00+01:00,N_116,N_117,cac1,-0.0027464389319381477
2030,sc01,st1,12-05 13:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 13:00:00+01:00,N_116,N_117,cac1,-0.0027464389307518228
2030,sc01,st1,12-05 14:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 14:00:00+01:00,N_116,N_117,cac1,-0.0005725189218638985
2030,sc01,st1,12-05 15:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 15:00:00+01:00,N_116,N_117,cac1,-0.000572518918873854
2030,sc01,st1,12-05 16:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 16:00:00+01:00,N_116,N_117,cac1,-0.0005725189139894917
2030,sc01,st1,12-05 17:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 17:00:00+01:00,N_116,N_117,cac1,-0.000572518913535711
2030,sc01,st1,12-05 18:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 18:00:00+01:00,N_116,N_117,cac1,-0.0005725189133425349
2030,sc01,st1,12-05 19:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 19:00:00+01:00,N_116,N_117,cac1,-0.0005725189134838468
2030,sc01,st1,12-05 20:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 20:00:00+01:00,N_116,N_117,cac1,-0.0005725189154135299
2030,sc01,st1,12-05 21:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 21:00:00+01:00,N_116,N_117,cac1,-0.0005725189200287146
2030,sc01,st1,12-05 22:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 22:00:00+01:00,N_116,N_117,cac1,-0.0005725189199369161
2030,sc01,st1,12-05 23:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-05 23:00:00+01:00,N_116,N_117,cac1,-0.0005725189177875472
2030,sc01,st1,12-06 00:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 00:00:00+01:00,N_116,N_117,cac1,-0.0005725189187697917
2030,sc01,st1,12-06 01:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 01:00:00+01:00,N_116,N_117,cac1,-0.0005725189169970489
2030,sc01,st1,12-06 02:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 02:00:00+01:00,N_116,N_117,cac1,-0.0005725189131734357
2030,sc01,st1,12-06 03:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 03:00:00+01:00,N_116,N_117,cac1,-0.0005725189100790207
2030,sc01,st1,12-06 04:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 04:00:00+01:00,N_116,N_117,cac1,-0.0005725189100775856
2030,sc01,st1,12-06 05:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 05:00:00+01:00,N_116,N_117,cac1,-0.0005725189131718022
2030,sc01,st1,12-06 06:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 06:00:00+01:00,N_116,N_117,cac1,-0.0005725189198798392
2030,sc01,st1,12-06 07:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 07:00:00+01:00,N_116,N_117,cac1,-0.0005725189206741641
2030,sc01,st1,12-06 08:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 08:00:00+01:00,N_116,N_117,cac1,-0.0005725189209710848
2030,sc01,st1,12-06 09:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 09:00:00+01:00,N_116,N_117,cac1,-0.0005725189212531075
2030,sc01,st1,12-06 10:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 10:00:00+01:00,N_116,N_117,cac1,-0.0005725189213432445
2030,sc01,st1,12-06 11:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 11:00:00+01:00,N_116,N_117,cac1,-0.0005725189213450177
2030,sc01,st1,12-06 12:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 12:00:00+01:00,N_116,N_117,cac1,-0.0005725189213171783
2030,sc01,st1,12-06 13:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 13:00:00+01:00,N_116,N_117,cac1,-0.0005725189212305909
2030,sc01,st1,12-06 14:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 14:00:00+01:00,N_116,N_117,cac1,-0.0005725189209578746
2030,sc01,st1,12-06 15:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 15:00:00+01:00,N_116,N_117,cac1,-0.0005725189192855763
2030,sc01,st1,12-06 16:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 16:00:00+01:00,N_116,N_117,cac1,-0.0005725189130701816
2030,sc01,st1,12-06 17:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 17:00:00+01:00,N_116,N_117,cac1,-0.0005725189130612793
2030,sc01,st1,12-06 18:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 18:00:00+01:00,N_116,N_117,cac1,-0.0005725189131722696
2030,sc01,st1,12-06 19:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 19:00:00+01:00,N_116,N_117,cac1,-0.0005725189138487598
2030,sc01,st1,12-06 20:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 20:00:00+01:00,N_116,N_117,cac1,-0.0005725189176430333
2030,sc01,st1,12-06 21:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 21:00:00+01:00,N_116,N_117,cac1,-0.00057251892013776
2030,sc01,st1,12-06 22:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 22:00:00+01:00,N_116,N_117,cac1,-0.0005725189197616137
2030,sc01,st1,12-06 23:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-06 23:00:00+01:00,N_116,N_117,cac1,-0.0005725189168434269
2030,sc01,st1,12-07 00:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 00:00:00+01:00,N_116,N_117,cac1,-0.0005725189182668293
2030,sc01,st1,12-07 01:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 01:00:00+01:00,N_116,N_117,cac1,-0.0005725189157583102
2030,sc01,st1,12-07 02:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 02:00:00+01:00,N_116,N_117,cac1,-0.0005725189085998
2030,sc01,st1,12-07 03:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 03:00:00+01:00,N_116,N_117,cac1,-0.0005725189003113131
2030,sc01,st1,12-07 04:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 04:00:00+01:00,N_116,N_117,cac1,-0.0005725189002554656
2030,sc01,st1,12-07 05:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 05:00:00+01:00,N_116,N_117,cac1,-0.0005725189084759456
2030,sc01,st1,12-07 06:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 06:00:00+01:00,N_116,N_117,cac1,-0.000572518920018808
2030,sc01,st1,12-07 07:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 07:00:00+01:00,N_116,N_117,cac1,-0.0005725189212239732
2030,sc01,st1,12-07 08:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 08:00:00+01:00,N_116,N_117,cac1,-0.0018768709257287615
2030,sc01,st1,12-07 09:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 09:00:00+01:00,N_116,N_117,cac1,-0.00187687092670433
2030,sc01,st1,12-07 10:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 10:00:00+01:00,N_116,N_117,cac1,-0.0018768709269710586
2030,sc01,st1,12-07 11:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 11:00:00+01:00,N_116,N_117,cac1,-0.0018768709270414522
2030,sc01,st1,12-07 12:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 12:00:00+01:00,N_116,N_117,cac1,-0.0005725189217343922
2030,sc01,st1,12-07 13:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 13:00:00+01:00,N_116,N_117,cac1,-0.0005725189213373436
2030,sc01,st1,12-07 14:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 14:00:00+01:00,N_116,N_117,cac1,-0.0005725189211072703
2030,sc01,st1,12-07 15:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 15:00:00+01:00,N_116,N_117,cac1,-0.0005725189205610737
2030,sc01,st1,12-07 16:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 16:00:00+01:00,N_116,N_117,cac1,-0.0005725189196698874
2030,sc01,st1,12-07 17:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 17:00:00+01:00,N_116,N_117,cac1,-0.0005725189196864599
2030,sc01,st1,12-07 18:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 18:00:00+01:00,N_116,N_117,cac1,-0.0005725189197941205
2030,sc01,st1,12-07 19:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 19:00:00+01:00,N_116,N_117,cac1,-0.0005725189251785104
2030,sc01,st1,12-07 20:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 20:00:00+01:00,N_116,N_117,cac1,-0.0005725189203681106
2030,sc01,st1,12-07 21:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 21:00:00+01:00,N_116,N_117,cac1,-0.00057251892044918
2030,sc01,st1,12-07 22:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 22:00:00+01:00,N_116,N_117,cac1,-0.0018768709241899781
2030,sc01,st1,12-07 23:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-07 23:00:00+01:00,N_116,N_117,cac1,-0.0018768709198362366
2030,sc01,st1,12-08 00:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 00:00:00+01:00,N_116,N_117,cac1,-0.0005725189146106064
2030,sc01,st1,12-08 01:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 01:00:00+01:00,N_116,N_117,cac1,-0.0005725188927218754
2030,sc01,st1,12-08 02:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 02:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-08 03:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 03:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-08 04:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 04:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-08 05:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 05:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-08 06:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 06:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-08 07:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 07:00:00+01:00,N_116,N_117,cac1,-0.0027464379331713315
2030,sc01,st1,12-08 08:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 08:00:00+01:00,N_116,N_117,cac1,-0.0027464389264630442
2030,sc01,st1,12-08 09:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 09:00:00+01:00,N_116,N_117,cac1,-0.002746438929882506
2030,sc01,st1,12-08 10:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 10:00:00+01:00,N_116,N_117,cac1,-0.0027464389302356965
2030,sc01,st1,12-08 11:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 11:00:00+01:00,N_116,N_117,cac1,-0.002746438929979391
2030,sc01,st1,12-08 12:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 12:00:00+01:00,N_116,N_117,cac1,-0.0015955401010091868
2030,sc01,st1,12-08 13:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 13:00:00+01:00,N_116,N_117,cac1,-0.0015955401002270587
2030,sc01,st1,12-08 14:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 14:00:00+01:00,N_116,N_117,cac1,-0.0015955400997898557
2030,sc01,st1,12-08 15:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 15:00:00+01:00,N_116,N_117,cac1,-0.0015955401026502948
2030,sc01,st1,12-08 16:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 16:00:00+01:00,N_116,N_117,cac1,-0.002746438930958865
2030,sc01,st1,12-08 17:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 17:00:00+01:00,N_116,N_117,cac1,-0.0015955401055040455
2030,sc01,st1,12-08 18:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 18:00:00+01:00,N_116,N_117,cac1,-0.002746438923765605
2030,sc01,st1,12-08 19:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 19:00:00+01:00,N_116,N_117,cac1,-0.0027464389307282257
2030,sc01,st1,12-08 20:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 20:00:00+01:00,N_116,N_117,cac1,-0.0027464389310062117
2030,sc01,st1,12-08 21:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 21:00:00+01:00,N_116,N_117,cac1,-0.0027464389311978774
2030,sc01,st1,12-08 22:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 22:00:00+01:00,N_116,N_117,cac1,-0.0027464389301375984
2030,sc01,st1,12-08 23:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-08 23:00:00+01:00,N_116,N_117,cac1,-0.002746438928051948
2030,sc01,st1,12-09 00:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 00:00:00+01:00,N_116,N_117,cac1,-0.002746438923439667
2030,sc01,st1,12-09 01:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 01:00:00+01:00,N_116,N_117,cac1,-0.0027464386179767895
2030,sc01,st1,12-09 02:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 02:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-09 03:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 03:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-09 04:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 04:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-09 05:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 05:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-09 06:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 06:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-09 07:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 07:00:00+01:00,N_116,N_117,cac1,-0.0
2030,sc01,st1,12-09 08:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 08:00:00+01:00,N_116,N_117,cac1,-0.0005725189117315525
2030,sc01,st1,12-09 09:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 09:00:00+01:00,N_116,N_117,cac1,-0.0005725189175565876
2030,sc01,st1,12-09 10:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 10:00:00+01:00,N_116,N_117,cac1,-0.0005725189180851901
2030,sc01,st1,12-09 11:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 11:00:00+01:00,N_116,N_117,cac1,-0.0005725189183115564
2030,sc01,st1,12-09 12:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 12:00:00+01:00,N_116,N_117,cac1,-0.0005725189181161655
2030,sc01,st1,12-09 13:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 13:00:00+01:00,N_116,N_117,cac1,-0.0005725189176380925
2030,sc01,st1,12-09 14:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 14:00:00+01:00,N_116,N_117,cac1,-0.0005725189175026574
2030,sc01,st1,12-09 15:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 15:00:00+01:00,N_116,N_117,cac1,-0.0005725189177264032
2030,sc01,st1,12-09 16:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 16:00:00+01:00,N_116,N_117,cac1,-0.0005725189189960789
2030,sc01,st1,12-09 17:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 17:00:00+01:00,N_116,N_117,cac1,-0.0005725189202224826
2030,sc01,st1,12-09 18:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 18:00:00+01:00,N_116,N_117,cac1,-0.0005725189201779193
2030,sc01,st1,12-09 19:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 19:00:00+01:00,N_116,N_117,cac1,-0.0005725189200629346
2030,sc01,st1,12-09 20:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 20:00:00+01:00,N_116,N_117,cac1,-0.0005725189196640867
2030,sc01,st1,12-09 21:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 21:00:00+01:00,N_116,N_117,cac1,-0.0005725189192287255
2030,sc01,st1,12-09 22:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 22:00:00+01:00,N_116,N_117,cac1,-0.0005725189179235962
2030,sc01,st1,12-09 23:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-09 23:00:00+01:00,N_116,N_117,cac1,-0.0005725189151008461
2030,sc01,st1,12-10 00:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 00:00:00+01:00,N_116,N_117,cac1,-0.0005725189181642834
2030,sc01,st1,12-10 01:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 01:00:00+01:00,N_116,N_117,cac1,-0.0005725189157347654
2030,sc01,st1,12-10 02:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 02:00:00+01:00,N_116,N_117,cac1,-0.0005725189102676912
2030,sc01,st1,12-10 03:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 03:00:00+01:00,N_116,N_117,cac1,-0.000572518905743441
2030,sc01,st1,12-10 04:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 04:00:00+01:00,N_116,N_117,cac1,-0.0005725189057712562
2030,sc01,st1,12-10 05:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 05:00:00+01:00,N_116,N_117,cac1,-0.0005725189103585015
2030,sc01,st1,12-10 06:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 06:00:00+01:00,N_116,N_117,cac1,-0.00057251891967981
2030,sc01,st1,12-10 07:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 07:00:00+01:00,N_116,N_117,cac1,-0.0005725189206002096
2030,sc01,st1,12-10 08:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 08:00:00+01:00,N_116,N_117,cac1,-0.0005725189209306834
2030,sc01,st1,12-10 09:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 09:00:00+01:00,N_116,N_117,cac1,-0.0005725189212315429
2030,sc01,st1,12-10 10:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 10:00:00+01:00,N_116,N_117,cac1,-0.0005725189213251899
2030,sc01,st1,12-10 11:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 11:00:00+01:00,N_116,N_117,cac1,-0.0005725189213449009
2030,sc01,st1,12-10 12:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 12:00:00+01:00,N_116,N_117,cac1,-0.0005725189213096633
2030,sc01,st1,12-10 13:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 13:00:00+01:00,N_116,N_117,cac1,-0.0005725189212031422
2030,sc01,st1,12-10 14:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 14:00:00+01:00,N_116,N_117,cac1,-0.000572518920926116
2030,sc01,st1,12-10 15:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 15:00:00+01:00,N_116,N_117,cac1,-0.0005725189192937452
2030,sc01,st1,12-10 16:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 16:00:00+01:00,N_116,N_117,cac1,-0.0005725189097375936
2030,sc01,st1,12-10 17:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 17:00:00+01:00,N_116,N_117,cac1,-0.0005725189098366078
2030,sc01,st1,12-10 18:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 18:00:00+01:00,N_116,N_117,cac1,-0.0005725189101513327
2030,sc01,st1,12-10 19:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 19:00:00+01:00,N_116,N_117,cac1,-0.0005725189114466781
2030,sc01,st1,12-10 20:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 20:00:00+01:00,N_116,N_117,cac1,-0.000572518917553223
2030,sc01,st1,12-10 21:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 21:00:00+01:00,N_116,N_117,cac1,-0.0005725189201485496
2030,sc01,st1,12-10 22:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 22:00:00+01:00,N_116,N_117,cac1,-0.0005725189198110366
2030,sc01,st1,12-10 23:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-10 23:00:00+01:00,N_116,N_117,cac1,-0.0005725189171020061
2030,sc01,st1,12-11 00:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 00:00:00+01:00,N_116,N_117,cac1,-0.0027464389288786506
2030,sc01,st1,12-11 01:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 01:00:00+01:00,N_116,N_117,cac1,-0.002746438930239638
2030,sc01,st1,12-11 02:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 02:00:00+01:00,N_116,N_117,cac1,-0.002746438929377202
2030,sc01,st1,12-11 03:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 03:00:00+01:00,N_116,N_117,cac1,-0.0027464389288798597
2030,sc01,st1,12-11 04:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 04:00:00+01:00,N_116,N_117,cac1,-0.0027464389289092025
2030,sc01,st1,12-11 05:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 05:00:00+01:00,N_116,N_117,cac1,-0.002746438929483132
2030,sc01,st1,12-11 06:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 06:00:00+01:00,N_116,N_117,cac1,-0.0027464389314093723
2030,sc01,st1,12-11 07:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 07:00:00+01:00,N_116,N_117,cac1,-0.0027464389310796456
2030,sc01,st1,12-11 08:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 08:00:00+01:00,N_116,N_117,cac1,-0.0027464389295881377
2030,sc01,st1,12-11 09:00:00+01:00,N_116,N_119,cac1,-0.0
2030,sc01,st1,12-11 09:00:00+01:00,N_116,N_117,cac1,-0.0027464389315045344
2030,sc01,st1,12-11 10:00:00+01:00,N_116,N_119,cac1,-0.0
